"","folio","...1","X","anyo","staff_t","tot_veh","can_ton","reg","base","compact","truck","pickup","o_veh","n_orgs","a_10","a_20","a_15plus","POBTOT","P60","hoteles","ingpc2015","est_trs"
"1680",18001,871,871,2018,38,4,54,"pub",18,4,0,0,0,1,0.75,0,0.25,37100,0.155498652291105,7,21171.6804798255,0
"1681",18001,2696,842,2020,45,3,56,"pub",24,3,0,0,0,1,1,0,0,37232,0.162011173184358,7,21171.6804798255,0
"1682",18002,872,872,2018,11,3,25,"pub",4,3,0,0,0,1,0.666666666666667,0,0.333333333333333,15357,0.17334114735951,5,23776.4614787804,0
"1683",18002,2697,843,2020,11,3,22,"pub",4,3,0,0,0,1,0.666666666666667,0,0.333333333333333,15393,0.178587669720003,5,23776.4614787804,0
"1684",18003,2698,844,2020,8,7,16,"pub",7,2,3,2,0,1,0.4,0.6,0.6,11536,0.200242718446602,9,21783.1307550645,0
"1685",18003,873,873,2018,15,2,25,"pub",6,0,2,0,0,1,0,1,1,11468,0.194541332403209,9,21783.1307550645,0
"1686",18004,874,874,2018,81,15,150,"mixed",34,14,0,1,0,2,0.333333333333333,0.666666666666667,0.0666666666666667,76031,0.140271731267509,281,26086.9418932322,0
"1687",18004,2699,845,2020,103,16,170,"mixed",87,15,1,0,0,2,0.3125,0.6875,0.1875,77436,0.145965700707681,281,26086.9418932322,0
"1688",18005,2700,846,2020,9,1,6,"pub",4,1,0,0,0,1,0,1,0,12230,0.103843008994276,0,12519.4815390595,0
"1689",18005,875,875,2018,8,1,6,"pub",4,1,0,0,0,1,0,1,0,12064,0.101624668435013,0,12519.4815390595,0
"1690",18006,876,876,2018,38,5,36,"pub",16,4,1,0,0,1,0.2,0.4,0.4,28897,0.136450150534658,13,25689.1561181435,0
"1691",18006,2701,847,2020,34,5,37,"pub",16,4,0,1,0,1,0.4,0.2,0.4,29299,0.139868254889245,13,25689.1561181435,0
"1692",18007,877,877,2018,55,5,20,"pub",7,4,0,1,0,1,1,0,0,18994,0.127829841002422,0,17117.2203604173,0
"1693",18007,2702,848,2020,55,5,22,"pub",7,3,0,2,0,1,0,0.6,0.4,19321,0.129806945810258,0,17117.2203604173,0
"1694",18008,878,878,2018,68,8,98,"pub",27,4,1,3,0,1,0.25,0.25,0.625,62006,0.0976518401445021,5,34171.8997646407,0
"1695",18009,879,879,2018,11,1,6,"pub",1,0,0,1,0,1,1,0,0,44900,0.0638530066815145,7,11934.2446247465,0
"1696",18009,2703,849,2020,12,1,6.571,"pub",0,0,0,1,0,1,0,1,0,47550,0.0647108307045216,7,11934.2446247465,0
"1697",18010,2704,850,2020,20,3,45,"pub",6,3,0,0,0,1,0.333333333333333,0.666666666666667,0,33567,0.164953674740072,3,18056.6483755635,0
"1698",18010,880,880,2018,15,3,44,"pub",7,3,0,0,0,1,0.333333333333333,0.666666666666667,0,33729,0.158083548281894,3,18056.6483755635,0
"1699",18011,881,881,2018,27,4,30,"pub",11,1,0,3,0,1,0,0,1,23973,0.129103574855045,10,17692.2139362241,0
"1700",18011,2705,851,2020,28,4,31.5,"pub",12,2,0,2,0,1,0,0.5,0.75,24096,0.133922642762284,10,17692.2139362241,0
"1701",18012,2706,852,2020,18,5,30,"pub",8,2,0,3,0,1,1,0,0,41518,0.157714726142878,54,21618.2383778437,0
"1702",18012,882,882,2018,23,3,37,"pub",11,2,0,1,0,1,1,0,0,41840,0.148757170172084,54,21618.2383778437,0
"1703",18013,2707,853,2020,9,2,16,"pub",4,0,2,0,0,1,0,1,0.5,7683,0.195756865807627,0,21230.5361371267,0
"1704",18013,883,883,2018,16,2,16,"pub",11,0,0,2,0,1,0,1,0,7646,0.188464556630918,0,21230.5361371267,0
"1705",18014,2708,854,2020,19,4,16.5,"pub",6,4,0,0,0,1,0.5,0.5,0,24911,0.142467183172093,8,20790.2994824996,0
"1706",18014,884,884,2018,22,4,16,"pub",6,0,4,0,0,1,0.75,0.25,0,24412,0.138620350647223,8,20790.2994824996,0
"1707",18015,2709,855,2020,38,12,90.185,"pub",18,10,1,1,0,1,0.583333333333333,0.333333333333333,0.333333333333333,93981,0.166884795862994,15,24172.7578805164,0
"1708",18015,885,885,2018,51,9,80,"pub",28,7,0,2,0,1,0.666666666666667,0.333333333333333,0.333333333333333,93802,0.159484872390781,15,24172.7578805164,0
"1709",18016,886,886,2018,18,3,42,"pub",11,3,0,0,0,1,0.333333333333333,0.666666666666667,0,37660,0.188635156664896,12,19706.0019171517,0
"1710",18016,2710,856,2020,33,3,42,"pub",14,3,0,0,0,1,0,1,0,37135,0.198842062744042,12,19706.0019171517,0
"1711",18017,2711,857,2020,408,33,750,"pub",264,27,0,6,0,1,0.818181818181818,0.121212121212121,0.181818181818182,425924,0.125771264357021,103,35421.3204571166,0
"1712",18017,887,887,2018,402,19,750,"pub",269,15,2,2,0,1,0.368421052631579,0.631578947368421,0,416793,0.11896792892395,103,35421.3204571166,0
"1713",18018,888,888,2018,25,4,18,"pub",22,3,1,0,0,1,0.25,0.75,0.25,30054,0.167332135489452,10,21714.1488238118,0
"1714",18018,2712,858,2020,42,4,30,"pub",28,4,0,0,0,1,0.5,0.25,0.5,30064,0.174095263437999,10,21714.1488238118,0
"1715",18019,2713,859,2020,10,4,9.3,"pub",0,3,0,1,0,1,0,1,1,13719,0.105401268314017,0,14541.5111111111,0
"1716",18019,889,889,2018,19,5,5,"pub",0,3,0,2,0,1,0.6,0.4,0.2,13696,0.10112441588785,0,14541.5111111111,0
"1717",18020,2714,860,2020,159,29,324,"mixed",86,28,1,0,0,2,0.96551724137931,0.0344827586206897,0,187632,0.0733563571245843,177,35612.6271962939,0
"1718",18020,890,890,2018,190,25,324,"mixed",45,24,0,1,0,2,0.96,0,0.04,174949,0.0709578219938382,177,35612.6271962939,0
"1719",19001,2715,861,2020,4,1,2.8,"pub",0,1,0,0,0,1,0,1,0,2974,0.110289172831204,0,30095.9843614248,0
"1720",19001,891,891,2018,6,2,1,"pub",0,2,0,0,0,1,0,1,1,2935,0.106303236797274,0,30095.9843614248,0
"1721",19002,892,892,2018,4,1,2,"pub",0,0,1,0,0,1,1,0,0,3395,0.252135493372607,0,24545.264033264,0
"1722",19002,2716,862,2020,3,1,1.887,"pub",3,1,0,0,0,1,0,1,0,3382,0.259609698403312,0,24545.264033264,0
"1723",19003,893,893,2018,3,1,1,"pub",1,0,1,0,0,1,0,1,0,1398,0.266809728183119,0,29131.0273381295,0
"1724",19003,2717,863,2020,3,1,1.5,"pub",3,1,0,0,0,1,0,1,1,1407,0.270078180525942,0,29131.0273381295,0
"1725",19004,894,894,2018,12,3,49,"priv",0,3,0,0,0,1,1,0,0,34753,0.128247921042788,0,37377.1759708308,0
"1726",19004,2718,864,2020,10,4,45,"priv",9,4,0,0,0,1,1,0,0,35289,0.132817591884157,0,37377.1759708308,0
"1727",19005,2719,865,2020,31,9,25.493,"pub",0,9,0,0,0,1,0.222222222222222,0.111111111111111,0.666666666666667,18030,0.147032723239046,6,24681.9181990707,0
"1728",19005,895,895,2018,24,7,28,"pub",23,0,7,0,0,1,0,0.285714285714286,0.857142857142857,18120,0.140011037527594,6,24681.9181990707,0
"1729",19006,2720,866,2020,246,38,648,"priv",239,34,0,4,0,1,1,0,0,656464,0.0618556386945819,13,40475.8243901364,0
"1730",19006,896,896,2018,191,33,553,"priv",183,33,0,0,0,1,1,0,0,629842,0.0575144242524316,13,40475.8243901364,0
"1731",19007,2721,867,2020,12,4,4,"pub",0,2,0,2,0,1,0,0.5,1,14992,0.183764674493063,6,17757.6478121665,0
"1732",19007,897,897,2018,12,3,4,"pub",12,0,1,2,0,1,0,0.666666666666667,0.666666666666667,15086,0.180233328914225,6,17757.6478121665,0
"1733",19008,2722,868,2020,6,3,7.723,"pub",0,1,0,2,0,1,0,0.333333333333333,1,3661,0.182736957115542,6,23045.6826476956,0
"1734",19008,898,898,2018,5,2,7,"pub",5,2,0,0,0,1,0,0,1,3685,0.176119402985075,6,23045.6826476956,0
"1735",19009,2723,869,2020,70,18,99.373,"pub",55,18,0,0,0,1,0.5,0.5,0,122337,0.101383882226963,11,36834.3513154258,0
"1736",19009,899,899,2018,63,12,120,"pub",34,0,12,0,0,1,0,0.75,0.25,115157,0.0998723481855206,11,36834.3513154258,0
"1737",19010,2724,870,2020,27,3,47.9,"priv",21,2,0,1,0,1,1,0,0,104478,0.026895614387718,0,29634.2621892717,0
"1738",19010,900,900,2018,23,3,37,"priv",18,1,0,2,0,1,0.333333333333333,0.666666666666667,0.666666666666667,86804,0.0277867379383439,0,29634.2621892717,0
"1739",19011,901,901,2018,9,2,7,"pub",0,2,0,0,0,1,0,0.5,0.5,7439,0.159430030918134,3,29518.8325612177,0
"1740",19011,2725,871,2020,10,1,6.4,"pub",10,1,0,0,0,1,0,1,0,7340,0.164441416893733,3,29518.8325612177,0
"1741",19012,902,902,2018,19,4,54,"pub",19,4,0,0,0,1,0,1,0.75,59902,0.0406831157557344,0,29947.0082636223,0
"1742",19013,903,903,2018,15,3,10,"pub",5,0,0,3,0,1,0,1,0.333333333333333,10120,0.171146245059289,3,34212.4932713482,0
"1743",19013,2726,872,2020,15,3,10,"pub",6,0,0,3,0,1,0,1,0.333333333333333,9930,0.178952668680765,3,34212.4932713482,0
"1744",19014,904,904,2018,13,4,12,"pub",0,0,2,0,2,1,0.5,0.25,0.25,35957,0.154740384347971,5,19655.9980227385,0
"1745",19014,2727,873,2020,16,5,12,"pub",0,0,4,1,0,1,0.2,0.2,0.6,36088,0.156450897805365,5,19655.9980227385,0
"1746",19015,905,905,2018,5,2,1,"pub",0,0,1,1,0,1,0.5,0.5,0,1428,0.235994397759104,0,26341.8212478921,0
"1747",19015,2728,874,2020,5,1,1.55,"pub",0,1,0,0,0,1,0,1,0,1360,0.240441176470588,0,26341.8212478921,0
"1748",19016,906,906,2018,4,2,1,"pub",0,1,1,0,0,1,0,0,1,3273,0.148793156125878,0,24803.9770444763,0
"1749",19017,2729,875,2020,36,7,20,"pub",33,4,0,3,0,1,0.571428571428571,0.285714285714286,0.285714285714286,40903,0.15597877906266,6,18374.6504559271,0
"1750",19017,907,907,2018,30,7,22,"pub",30,2,1,3,1,1,0.428571428571429,0.571428571428571,0.285714285714286,40719,0.152778801051106,6,18374.6504559271,0
"1751",19018,908,908,2018,86,22,223,"priv",81,22,0,0,0,1,0.136363636363636,0.863636363636364,0,346500,0.0322539682539683,4,34309.0247495874,0
"1752",19019,909,909,2018,40,12,124,"priv",35,12,0,0,0,1,1,0,0,130267,0.179915097453691,16,127390.155022811,1
"1753",19019,2730,876,2020,40,12,137.38,"priv",36,12,0,0,0,1,1,0,0,132169,0.192601896057321,16,127390.155022811,1
"1754",19020,910,910,2018,10,2,7,"pub",0,0,2,0,0,1,0,1,0,5511,0.163491199419343,0,36564.0739219713,0
"1755",19020,2731,877,2020,10,2,7,"pub",10,0,2,0,0,1,0,1,0,5506,0.167635306937886,0,36564.0739219713,0
"1756",19021,2732,878,2020,161,28,431.985,"priv",151,24,0,4,0,1,1,0,0,481213,0.0672591970707358,6,40126.2498293586,0
"1757",19021,911,911,2018,179,10,504,"mixed",15,2,0,8,0,2,1,0,0,456561,0.0630824796686533,6,40126.2498293586,0
"1758",19022,2733,879,2020,12,4,5.784,"pub",0,3,1,0,0,1,0,0.75,1,14109,0.205896945212276,0,28202.941668181,0
"1759",19022,912,912,2018,12,4,30,"pub",9,4,0,0,0,1,0,0.75,1,14173,0.201721583292175,0,28202.941668181,0
"1760",19023,913,913,2018,4,1,4,"pub",0,0,1,0,0,1,0,0,1,1701,0.255731922398589,0,26654.9586523737,0
"1761",19023,2734,880,2020,4,1,3.438,"pub",4,1,0,0,0,1,0,1,0,1808,0.263274336283186,0,26654.9586523737,0
"1762",19024,2735,881,2020,19,2,7,"pub",0,1,1,0,0,1,0,0,1,6282,0.153613498885705,4,18684.1332378223,0
"1763",19024,914,914,2018,8,2,5,"pub",0,0,1,1,0,1,0,0,1,6214,0.149501126488574,4,18684.1332378223,0
"1764",19025,915,915,2018,34,8,71,"pub",0,8,0,0,0,1,0,1,0.75,92765,0.0299250795019673,0,27292.0245843563,0
"1765",19025,2736,882,2020,34,11,140,"pub",0,11,0,0,0,1,0,0.363636363636364,0.909090909090909,102149,0.0309547817403988,0,27292.0245843563,0
"1766",19026,2737,883,2020,202,32,600,"priv",180,32,0,0,0,1,1,0,0,643143,0.161368467043877,12,43338.3720402926,1
"1767",19026,916,916,2018,70,36,633,"priv",70,36,0,0,0,1,1,0,0,650118,0.147867002605681,12,43338.3720402926,1
"1768",19027,917,917,2018,4,1,1,"pub",0,1,0,0,0,1,1,0,0,1974,0.290273556231003,0,24837.2196589769,0
"1769",19027,2738,884,2020,3,1,1.2,"pub",3,1,0,0,0,1,0,1,0,1959,0.287901990811639,0,24837.2196589769,0
"1770",19028,2739,885,2020,3,1,1,"pub",0,1,0,0,0,1,0,0,1,1386,0.17965367965368,0,29511.1641337386,0
"1771",19028,918,918,2018,4,1,1,"pub",1,0,1,0,0,1,1,0,0,1426,0.166900420757363,0,29511.1641337386,0
"1772",19029,919,919,2018,5,1,6,"pub",5,1,0,0,0,1,0,1,0,7002,0.174378748928877,0,25460.0710784314,0
"1773",19029,2740,886,2020,4,1,5,"pub",4,1,0,0,0,1,0,1,0,7026,0.178764588670652,0,25460.0710784314,0
"1774",19030,2741,887,2020,9,2,1,"pub",0,0,0,2,0,1,0,0,1,3298,0.182838083687083,0,19340.9959910913,0
"1775",19030,920,920,2018,7,2,1,"pub",7,0,0,2,0,1,0,0,1,3350,0.175223880597015,0,19340.9959910913,0
"1776",19031,2742,888,2020,137,25,307.266,"priv",0,25,0,0,0,1,1,0,0,471523,0.0406767008184118,4,31752.8148916724,0
"1777",19031,921,921,2018,130,18,270,"priv",0,18,0,0,0,1,1,0,0,428610,0.0393014628683419,4,31752.8148916724,0
"1778",19032,2743,889,2020,15,5,6.493,"pub",0,2,0,3,0,1,1,0,0,5351,0.158661932349094,3,25062.034416826,0
"1779",19032,922,922,2018,4,1,11,"pub",0,1,0,0,0,1,0,1,1,5349,0.15086932136848,3,25062.034416826,0
"1780",19033,2744,890,2020,17,1,78,"priv",15,1,0,0,0,1,0,1,0,84666,0.133217584390428,5,24024.1474595081,0
"1781",19033,923,923,2018,29,6,89,"priv",0,6,0,0,0,1,1,0,0,83469,0.129149744216416,5,24024.1474595081,0
"1782",19034,924,924,2018,10,3,10,"pub",10,2,0,1,0,1,0,0.333333333333333,1,5192,0.115562403697997,0,30283.5881312635,0
"1783",19034,2745,891,2020,11,3,2,"pub",7,2,0,1,0,1,0,0,1,5119,0.124633717522954,0,30283.5881312635,0
"1784",19035,2746,892,2020,5,1,1.25,"pub",0,1,0,0,0,1,1,0,0,1483,0.205664194200944,0,29503.0382848392,0
"1785",19035,925,925,2018,5,1,1,"pub",4,1,0,0,0,1,0,1,1,1358,0.206921944035346,0,29503.0382848392,0
"1786",19036,2747,893,2020,19,2,2,"pub",0,0,1,1,0,1,0,0,1,7652,0.147673810768427,0,11358.2198319328,0
"1787",19037,926,926,2018,6,1,1,"pub",6,0,0,1,0,1,0,0,1,5927,0.11591024126877,0,24985.4344473008,0
"1788",19037,2748,894,2020,3,1,1.85,"pub",3,0,0,1,0,1,0,0,1,6048,0.117890211640212,0,24985.4344473008,0
"1789",19038,927,927,2018,39,7,105,"pub",10,7,0,0,0,1,0,0.285714285714286,0.714285714285714,65769,0.13556538794873,6,32198.8808894847,0
"1790",19038,2749,895,2020,37,9,105,"pub",9,8,0,1,0,1,0,0.4,0.8,67428,0.139318977279468,6,32198.8808894847,0
"1791",19039,2750,896,2020,461,71,1000,"priv",437,69,2,0,0,1,1,0,0,1142994,0.169682430528944,167,53132.3777636926,0
"1792",19039,928,928,2018,452,76,1175,"priv",437,64,5,4,3,1,1,0,0,1141502,0.159704494604477,167,53132.3777636926,0
"1793",19040,929,929,2018,4,1,2,"pub",4,0,1,0,0,1,0,1,0,930,0.27741935483871,0,27937.4873239437,0
"1794",19040,2751,897,2020,3,1,2,"pub",0,1,0,0,0,1,0,1,0,906,0.28476821192053,0,27937.4873239437,0
"1795",19041,2752,898,2020,47,6,120,"pub",44,6,0,0,0,1,1,0,0,147624,0.0302051156993443,0,29318.8038000615,0
"1796",19041,930,930,2018,24,5,95,"priv",24,5,0,0,0,1,1,0,0,122267,0.0313248873367303,0,29318.8038000615,0
"1797",19042,2753,899,2020,3,1,6,"pub",0,1,0,0,0,1,1,0,0,5389,0.243087771386157,0,24429.4623798475,0
"1798",19042,931,931,2018,4,1,2,"pub",0,0,1,0,0,1,0,1,0,5383,0.238714471484302,0,24429.4623798475,0
"1799",19043,2754,900,2020,5,1,1.5,"pub",0,0,0,1,0,1,0,0,1,2377,0.200252419015566,4,15966.4398826979,0
"1800",19043,932,932,2018,7,4,1,"pub",0,0,3,1,0,1,0,0,1,2428,0.195222405271829,4,15966.4398826979,0
"1801",19044,2755,901,2020,30,5,36,"pub",8,5,0,0,0,1,0,0.8,0.6,34709,0.155175890979285,4,31121.8858640855,0
"1802",19044,933,933,2018,30,5,36,"pub",8,5,0,0,0,1,0,0.8,0.4,34703,0.148315707575714,4,31121.8858640855,0
"1803",19045,934,934,2018,26,6,45,"pub",19,5,0,1,0,1,0.2,0.6,0.4,75948,0.0513509243166377,0,29939.2397726563,0
"1804",19045,2756,902,2020,30,8,45,"pub",17,5,0,3,0,1,0.875,0.125,0,86766,0.0495701081068621,0,29939.2397726563,0
"1805",19046,2757,903,2020,140,30,453.272,"priv",0,26,2,2,0,1,1,0,0,412199,0.203777786942715,11,49857.2822671329,0
"1806",19046,935,935,2018,163,30,423,"priv",151,26,2,2,0,1,0.866666666666667,0.133333333333333,0,418417,0.184325684663864,11,49857.2822671329,0
"1807",19047,2758,904,2020,9,3,10,"pub",8,3,0,0,0,1,0,0.333333333333333,0.666666666666667,16086,0.133594429939077,0,32567.0107958825,0
"1808",19047,936,936,2018,15,4,11,"pub",11,3,0,1,0,1,0,0.25,0.75,16188,0.125401531999012,0,32567.0107958825,0
"1809",19048,937,937,2018,72,12,250,"priv",66,12,0,0,0,1,1,0,0,298851,0.100146895944802,6,44580.8931996902,1
"1810",19048,2759,905,2020,88,12,245.3,"priv",74,12,0,0,0,1,1,0,0,306322,0.107328236300364,6,44580.8931996902,1
"1811",19049,938,938,2018,59,18,55,"pub",44,10,3,5,0,1,0.333333333333333,0.444444444444444,0.5,45525,0.156924766611752,7,44054.8782055027,1
"1812",19049,2760,906,2020,69,20,59.27,"pub",44,11,3,6,0,1,0.35,0.4,0.65,46784,0.164564808481532,7,44054.8782055027,1
"1813",19050,939,939,2018,5,1,1,"pub",2,1,0,0,0,1,0,0,1,1635,0.231192660550459,0,24236.7941176471,0
"1814",19050,2761,907,2020,4,1,1.2,"pub",0,1,0,0,0,1,0,1,1,1552,0.243556701030928,0,24236.7941176471,0
"1815",19051,2762,908,2020,7,1,1.464,"pub",1,1,0,0,0,1,0,1,0,3573,0.233137419535404,0,24021.1275773196,0
"1816",19051,940,940,2018,8,2,4,"pub",8,1,1,0,0,1,0,0.5,0.5,3681,0.223037218147243,0,24021.1275773196,0
"1817",20002,941,941,2018,15,3,20,"pub",0,1,1,1,0,1,1,0,0,45109,0.128954310669711,3,15724.0149232478,0
"1818",20002,2763,909,2020,10,3,11,"pub",0,1,1,1,0,1,0.333333333333333,0.333333333333333,0.333333333333333,45167,0.134722252972303,3,15724.0149232478,0
"1819",20005,2764,910,2020,10,3,12,"pub",0,2,1,0,0,1,0.666666666666667,0,0.333333333333333,15261,0.207587969333595,0,26139.0865775712,0
"1820",20005,942,942,2018,30,3,9,"pub",0,1,1,1,0,1,0,1,0,15159,0.201926248433274,0,26139.0865775712,0
"1821",20006,2765,911,2020,17,3,3.5,"pub",0,2,1,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,20464,0.118207584050039,11,20035.2629558541,0
"1822",20006,943,943,2018,12,3,3,"pub",0,0,3,0,0,1,0,0,1,19932,0.11564318683524,11,20035.2629558541,0
"1823",20007,944,944,2018,3,1,1,"pub",0,0,0,1,0,1,0,1,1,2436,0.277093596059113,0,11095.7725381415,0
"1824",20007,2766,912,2020,4,1,1.714,"pub",0,0,1,0,0,1,0,0,1,2395,0.288517745302714,0,11095.7725381415,0
"1825",20010,2767,913,2020,13,3,9,"pub",0,0,3,0,0,1,1,0,0,13474,0.185913611399733,3,27322.4393098577,0
"1826",20010,945,945,2018,19,6,8,"pub",0,6,0,0,0,1,0.833333333333333,0.166666666666667,0,13504,0.176910545023697,3,27322.4393098577,0
"1827",20012,946,946,2018,6,1,3,"pub",0,1,0,0,0,1,0,1,0,10908,0.0994682801613495,0,11437.9162157984,0
"1828",20012,2768,914,2020,3,1,3,"pub",0,1,0,0,0,1,0,1,0,11166,0.102543435428981,0,11437.9162157984,0
"1829",20014,2769,915,2020,8,2,22,"pub",0,2,0,0,0,1,0,1,0,28082,0.153977636920447,16,27557.4348528133,0
"1830",20014,947,947,2018,8,2,15,"pub",0,2,0,0,0,1,0,1,0,27754,0.148411039850112,16,27557.4348528133,0
"1831",20015,2770,916,2020,4,1,1.07,"pub",0,0,1,0,0,1,0,1,0,5356,0.156460044809559,0,7102.41002685765,0
"1832",20016,2771,917,2020,2,1,1,"pub",0,1,0,0,0,1,1,0,0,9563,0.0850151626058768,0,5697.47859922179,0
"1833",20020,2772,918,2020,3,2,1.3,"pub",0,0,0,2,0,1,0.5,0,0.5,4847,0.104394470806685,0,14438.7763157895,0
"1834",20020,948,948,2018,5,2,1,"pub",0,0,1,1,0,1,0.5,0.5,0.5,4652,0.0984522785898538,0,14438.7763157895,0
"1835",20021,949,949,2018,16,1,8,"pub",0,0,0,1,0,1,0,1,1,14523,0.119121393651449,3,16937.9239302694,0
"1836",20021,2773,919,2020,12,2,13,"pub",0,0,2,0,0,1,0,1,1,14488,0.124171728326891,3,16937.9239302694,0
"1837",20023,2774,920,2020,12,3,11.1,"pub",0,2,1,0,0,1,0,1,0.666666666666667,26882,0.103414924484785,0,22177.1837952167,0
"1838",20023,950,950,2018,10,2,5,"pub",0,0,0,2,0,1,0,1,0,25188,0.100841670636811,0,22177.1837952167,0
"1839",20025,951,951,2018,7,2,4,"pub",0,1,1,0,0,1,0,0.5,1,11305,0.131357806280407,3,20964.7792047673,0
"1840",20026,952,952,2018,3,1,1,"pub",0,1,0,0,0,1,0,1,0,8921,0.159062885326757,3,12274.6806670784,0
"1841",20026,2775,921,2020,6,4,4,"pub",0,1,0,1,2,1,0.5,0.5,0,9035,0.159712230215827,3,12274.6806670784,0
"1842",20028,953,953,2018,19,3,15,"pub",0,2,0,1,0,1,0.333333333333333,0.333333333333333,0.666666666666667,22455,0.151280338454687,3,15596.3230568823,0
"1843",20028,2776,922,2020,1,1,9.5,"pub",0,1,0,0,0,1,0,1,0,23148,0.153792984275099,3,15596.3230568823,0
"1844",20030,954,954,2018,9,1,2,"pub",0,1,0,0,0,1,0,1,0,8646,0.172796668979875,5,35037.9198847262,0
"1845",20030,2777,923,2020,9,3,5.2,"pub",0,3,0,0,0,1,0.333333333333333,0.666666666666667,0.666666666666667,8730,0.180068728522337,5,35037.9198847262,0
"1846",20031,955,955,2018,2,1,1,"pub",0,1,0,0,0,1,1,0,0,7218,0.152258243280687,0,16593.5194479297,0
"1847",20031,2778,924,2020,2,1,1.5,"pub",0,1,0,0,0,1,1,0,0,7185,0.162560890744607,0,16593.5194479297,0
"1848",20036,2779,925,2020,4,1,2,"pub",0,0,1,0,0,1,0,1,0,5256,0.136225266362253,0,12982.896969697,0
"1849",20036,956,956,2018,4,1,1,"pub",0,0,0,1,0,1,0,1,0,5261,0.127162136475955,0,12982.896969697,0
"1850",20037,957,957,2018,3,1,1,"pub",0,0,0,1,0,1,0,1,0,4418,0.143730194658216,0,11783.328,0
"1851",20037,2780,926,2020,5,1,1.4,"pub",0,0,0,1,0,1,0,1,0,4424,0.149638336347197,0,11783.328,0
"1852",20039,958,958,2018,62,14,45,"pub",28,10,0,4,0,1,0.428571428571429,0.285714285714286,0.285714285714286,76615,0.112236507211382,27,23861.133445796,0
"1853",20039,2781,927,2020,56,13,40,"pub",25,9,4,0,0,1,0.230769230769231,0.692307692307692,0.769230769230769,78313,0.11691545464993,27,23861.133445796,0
"1854",20041,2782,928,2020,40,4,6,"pub",0,0,0,4,0,1,0.5,0.5,0,31710,0.165846736045412,7,12344.2716779019,1
"1855",20042,2783,929,2020,2,1,2.5,"pub",0,1,0,0,0,1,1,0,0,8385,0.118187239117472,5,23364.9964836354,0
"1856",20042,960,960,2018,6,1,3,"pub",0,1,0,0,0,1,0,1,0,8242,0.116233923804902,5,23364.9964836354,0
"1857",20043,961,961,2018,153,5,119,"pub",152,5,0,0,0,1,0.8,0.2,0,109462,0.110705084869635,27,24749.7665196125,1
"1858",20043,2784,930,2020,16,13,110,"pub",14,2,11,0,0,1,0.0769230769230769,0.461538461538462,0.769230769230769,113570,0.115109624020428,27,24749.7665196125,1
"1859",20044,2785,931,2020,14,2,17,"pub",10,2,0,0,0,1,0.5,0.5,0,40934,0.154761323105487,16,18027.7070234512,0
"1860",20044,962,962,2018,18,4,10,"pub",13,4,0,0,0,1,0.25,0.75,0,41055,0.147144075021313,16,18027.7070234512,0
"1861",20045,963,963,2018,6,1,1,"pub",0,0,0,1,0,1,0,0,1,7818,0.1039907904835,0,28710.8967015067,0
"1862",20045,2786,932,2020,4,1,1.71,"pub",0,0,1,0,0,1,0,0,1,7888,0.109913793103448,0,28710.8967015067,0
"1863",20052,2787,933,2020,6,2,2,"pub",0,0,2,0,0,1,0,0.5,1,5996,0.184289526350901,0,19596.2933507171,0
"1864",20052,964,964,2018,7,1,1,"pub",0,1,0,0,0,1,1,0,0,6030,0.175290215588723,0,19596.2933507171,0
"1865",20055,2788,934,2020,2,1,1,"pub",0,0,0,1,0,1,0,1,1,3739,0.181331906926986,0,14059.6442831216,0
"1866",20059,2790,936,2020,17,5,20,"pub",0,3,2,0,0,1,0.4,0.6,0.2,50375,0.11039205955335,16,19163.8210290828,0
"1867",20059,965,965,2018,48,7,24,"pub",5,2,3,2,0,1,0.428571428571429,0.142857142857143,0.571428571428571,48579,0.107680273369151,16,19163.8210290828,0
"1868",20063,966,966,2018,3,2,1,"pub",0,0,0,2,0,1,0,0,1,4210,0.144893111638955,0,25220.0226628895,0
"1869",20064,2791,937,2020,10,1,1.143,"pub",0,0,1,0,0,1,0,0,1,8494,0.15410878267012,0,14559.9531821507,0
"1870",20066,967,967,2018,5,1,3,"pub",0,0,1,0,0,1,0,1,0,5345,0.204864359214219,0,16719.7395833333,0
"1871",20067,2792,938,2020,554,101,476,"pub",549,82,6,13,0,1,0.712871287128713,0.227722772277228,0.138613861386139,270955,0.145625657396985,341,35827.6433776028,1
"1872",20067,968,968,2018,566,71,600,"pub",560,39,8,7,17,1,0.507042253521127,0.366197183098592,0.183098591549296,269437,0.136748108092059,341,35827.6433776028,1
"1873",20068,2793,939,2020,9,3,2.287,"pub",0,2,0,1,0,1,0.333333333333333,0.333333333333333,0.666666666666667,23751,0.129173508483853,7,20312.7379889266,0
"1874",20068,969,969,2018,8,2,2,"pub",0,0,2,0,0,1,0,1,0,23269,0.12587562851863,7,20312.7379889266,0
