"","folio","staff_t","staff_p","base","n_orgs","p_priv","p_base","compact","truck","pickup","o_veh","a_10","a_20","large_v","p_comp","tot_veh","can_ton","bas_sep","sistema","pobtot2018","P60","hoteles","ingpc2015"
"642","18010",15,0,7,1,0,0.466666666666667,3,0,0,0,0.333333333333333,0.666666666666667,1,1,3,44,"No","Otra",33729,0.158083548281894,3,18056.6483755635
"643","18011",27,0,11,1,0,0.407407407407407,1,0,3,0,0,0,0.25,0.25,4,30,"No","Cont/Casa",23973,0.129103574855045,10,17692.2139362241
"644","18012",23,0,11,1,0,0.478260869565217,2,0,1,0,1,0,0.666666666666667,0.666666666666667,3,37,"No","Casa",41840,0.148757170172084,54,21618.2383778437
"645","18013",16,0,11,1,0,0.6875,0,0,2,0,0,1,0,0,2,16,"No","Otra",7646,0.188464556630918,0,21230.5361371267
"646","18014",22,0,6,1,0,0.272727272727273,0,4,0,0,0.75,0.25,1,0,4,16,"No","Casa",24412,0.138620350647223,8,20790.2994824996
"647","18015",51,0,28,1,0,0.549019607843137,7,0,2,0,0.666666666666667,0.333333333333333,0.777777777777778,0.777777777777778,9,80,"No","Casa",93802,0.159484872390781,15,24172.7578805164
"648","18016",18,0,11,1,0,0.611111111111111,3,0,0,0,0.333333333333333,0.666666666666667,1,1,3,42,"No","Cont/Casa",37660,0.188635156664896,12,19706.0019171517
"649","18017",402,0,269,1,0,0.669154228855721,15,2,2,0,0.368421052631579,0.631578947368421,0.894736842105263,0.789473684210526,19,750,"No","Otra",416793,0.11896792892395,103,35421.3204571166
"650","18018",25,0,22,1,0,0.88,3,1,0,0,0.25,0.75,1,0.75,4,18,"No","Otra",30054,0.167332135489452,10,21714.1488238118
"651","18019",19,0,0,1,0,0,3,0,2,0,0.6,0.4,0.6,0.6,5,5,"No","Casa",13696,0.10112441588785,0,14541.5111111111
"652","18020",190,83,45,2,0.436842105263158,0.236842105263158,24,0,1,0,0.96,0,0.96,0.96,25,324,"No","Otra",174949,0.0709578219938382,177,35612.6271962939
"653","19001",6,0,0,1,0,0,2,0,0,0,0,1,1,1,2,1,"No","Casa",2935,0.106303236797274,0,30095.9843614248
"654","19002",4,0,0,1,0,0,0,1,0,0,1,0,1,0,1,2,"No","Casa",3395,0.252135493372607,0,24545.264033264
"655","19003",3,0,1,1,0,0.333333333333333,0,1,0,0,0,1,1,0,1,1,"No","Casa",1398,0.266809728183119,0,29131.0273381295
"656","19004",12,12,0,1,1,0,3,0,0,0,1,0,1,1,3,49,"No","Casa",34753,0.128247921042788,0,37377.1759708308
"657","19005",24,0,23,1,0,0.958333333333333,0,7,0,0,0,0.285714285714286,1,0,7,28,"No","Casa",18120,0.140011037527594,6,24681.9181990707
"658","19006",191,191,183,1,1,0.958115183246073,33,0,0,0,1,0,1,1,33,553,"No","Otra",629842,0.0575144242524316,13,40475.8243901364
"659","19007",12,0,12,1,0,1,0,1,2,0,0,0.666666666666667,0.333333333333333,0,3,4,"No","Casa",15086,0.180233328914225,6,17757.6478121665
"660","19008",5,0,5,1,0,1,2,0,0,0,0,0,1,1,2,7,"No","Casa",3685,0.176119402985075,6,23045.6826476956
"661","19009",63,0,34,1,0,0.53968253968254,0,12,0,0,0,0.75,1,0,12,120,"No","Casa",115157,0.0998723481855206,11,36834.3513154258
"662","19010",23,23,18,1,1,0.782608695652174,1,0,2,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,3,37,"No","Casa",86804,0.0277867379383439,0,29634.2621892717
"663","19011",9,0,0,1,0,0,2,0,0,0,0,0.5,1,1,2,7,"No","Casa",7439,0.159430030918134,3,29518.8325612177
"664","19012",19,0,19,1,0,1,4,0,0,0,0,1,1,1,4,54,"No","Casa",59902,0.0406831157557344,0,29947.0082636223
"665","19013",15,0,5,1,0,0.333333333333333,0,0,3,0,0,1,0,0,3,10,"No","Casa",10120,0.171146245059289,3,34212.4932713482
"666","19014",13,0,0,1,0,0,0,2,0,2,0.5,0.25,0.5,0,4,12,"No","Cont/Casa",35957,0.154740384347971,5,19655.9980227385
"667","19015",5,0,0,1,0,0,0,1,1,0,0.5,0.5,0.5,0,2,1,"No","Cont/Casa",1428,0.235994397759104,0,26341.8212478921
"668","19016",4,0,0,1,0,0,1,1,0,0,0,0,1,0.5,2,1,"No","Casa",3273,0.148793156125878,0,24803.9770444763
"669","19017",30,0,30,1,0,1,2,1,3,1,0.428571428571429,0.571428571428571,0.428571428571429,0.285714285714286,7,22,"No","Casa",40719,0.152778801051106,6,18374.6504559271
"670","19018",86,86,81,1,1,0.941860465116279,22,0,0,0,0.136363636363636,0.863636363636364,1,1,22,223,"No","Casa",346500,0.0322539682539683,4,34309.0247495874
"671","19019",40,40,35,1,1,0.875,12,0,0,0,1,0,1,1,12,124,"No","Otra",130267,0.179915097453691,16,127390.155022811
"672","19020",10,0,0,1,0,0,0,2,0,0,0,1,1,0,2,7,"No","Casa",5511,0.163491199419343,0,36564.0739219713
"673","19021",179,145,15,2,0.810055865921788,0.0837988826815642,2,0,8,0,1,0,0.2,0.2,10,504,"No","Casa",456561,0.0630824796686533,6,40126.2498293586
"674","19022",12,0,9,1,0,0.75,4,0,0,0,0,0.75,1,1,4,30,"No","Casa",14173,0.201721583292175,0,28202.941668181
"675","19023",4,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,"No","Casa",1701,0.255731922398589,0,26654.9586523737
"676","19024",8,0,0,1,0,0,0,1,1,0,0,0,0.5,0,2,5,"No","Cont/Casa",6214,0.149501126488574,4,18684.1332378223
"677","19025",34,0,0,1,0,0,8,0,0,0,0,1,1,1,8,71,"No","Otra",92765,0.0299250795019673,0,27292.0245843563
"678","19026",70,70,70,1,1,1,36,0,0,0,1,0,1,1,36,633,"No","Casa",650118,0.147867002605681,12,43338.3720402926
"679","19027",4,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,"No","Casa",1974,0.290273556231003,0,24837.2196589769
"680","19028",4,0,1,1,0,0.25,0,1,0,0,1,0,1,0,1,1,"No","Casa",1426,0.166900420757363,0,29511.1641337386
"681","19029",5,0,5,1,0,1,1,0,0,0,0,1,1,1,1,6,"No","Casa",7002,0.174378748928877,0,25460.0710784314
"682","19030",7,0,7,1,0,1,0,0,2,0,0,0,0,0,2,1,"No","Casa",3350,0.175223880597015,0,19340.9959910913
"683","19031",130,130,0,1,1,0,18,0,0,0,1,0,1,1,18,270,"No","Casa",428610,0.0393014628683419,4,31752.8148916724
"684","19032",4,0,0,1,0,0,1,0,0,0,0,1,1,1,1,11,"No","Casa",5349,0.15086932136848,3,25062.034416826
"685","19033",29,29,0,1,1,0,6,0,0,0,1,0,1,1,6,89,"No","Otra",83469,0.129149744216416,5,24024.1474595081
"686","19034",10,0,10,1,0,1,2,0,1,0,0,0.333333333333333,0.666666666666667,0.666666666666667,3,10,"No","Casa",5192,0.115562403697997,0,30283.5881312635
"687","19035",5,0,4,1,0,0.8,1,0,0,0,0,1,1,1,1,1,"No","Casa",1358,0.206921944035346,0,29503.0382848392
"688","19036",7,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.5,"No","Cont/Casa",7543,0.145963144637412,0,11358.2198319328
"689","19037",6,0,6,1,0,1,0,0,1,0,0,0,0,0,1,1,"No","Casa",5927,0.11591024126877,0,24985.4344473008
"690","19038",39,0,10,1,0,0.256410256410256,7,0,0,0,0,0.285714285714286,1,1,7,105,"No","Otra",65769,0.13556538794873,6,32198.8808894847
"691","19039",452,452,437,1,1,0.966814159292035,64,5,4,3,1,0,0.907894736842105,0.842105263157895,76,1175,"Si","Otra",1141502,0.159704494604477,167,53132.3777636926
"692","19040",4,0,4,1,0,1,0,1,0,0,0,1,1,0,1,2,"No","Casa",930,0.27741935483871,0,27937.4873239437
"693","19041",24,24,24,1,1,1,5,0,0,0,1,0,1,1,5,95,"No","Casa",122267,0.0313248873367303,0,29318.8038000615
"694","19042",4,0,0,1,0,0,0,1,0,0,0,1,1,0,1,2,"No","Casa",5383,0.238714471484302,0,24429.4623798475
"695","19043",7,0,0,1,0,0,0,3,1,0,0,0,0.75,0,4,1,"No","Casa",2428,0.195222405271829,4,15966.4398826979
"696","19044",30,0,8,1,0,0.266666666666667,5,0,0,0,0,0.8,1,1,5,36,"No","Casa",34703,0.148315707575714,4,31121.8858640855
"697","19045",26,0,19,1,0,0.730769230769231,5,0,1,0,0.2,0.6,0.833333333333333,0.833333333333333,6,45,"No","Otra",75948,0.0513509243166377,0,29939.2397726563
"698","19046",163,163,151,1,1,0.926380368098159,26,2,2,0,0.866666666666667,0.133333333333333,0.933333333333333,0.866666666666667,30,423,"No","Casa",418417,0.184325684663864,11,49857.2822671329
"699","19047",15,0,11,1,0,0.733333333333333,3,0,1,0,0,0.25,0.75,0.75,4,11,"No","Casa",16188,0.125401531999012,0,32567.0107958825
"700","19048",72,72,66,1,1,0.916666666666667,12,0,0,0,1,0,1,1,12,250,"No","Casa",298851,0.100146895944802,6,44580.8931996902
"701","19049",59,0,44,1,0,0.745762711864407,10,3,5,0,0.333333333333333,0.444444444444444,0.722222222222222,0.555555555555556,18,55,"No","Casa",45525,0.156924766611752,7,44054.8782055027
"702","19050",5,0,2,1,0,0.4,1,0,0,0,0,0,1,1,1,1,"No","Casa",1635,0.231192660550459,0,24236.7941176471
"703","19051",8,0,8,1,0,1,1,1,0,0,0,0.5,1,0.5,2,4,"No","Casa",3681,0.223037218147243,0,24021.1275773196
"704","20001",6,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.08,"No","Cont/Casa",892,0.143497757847534,0,8441.74789915967
"705","20002",15,0,0,1,0,0,1,1,1,0,1,0,0.666666666666667,0.333333333333333,3,20,"No","Casa",45109,0.128954310669711,3,15724.0149232478
"706","20005",30,0,0,1,0,0,1,1,1,0,0,1,0.666666666666667,0.333333333333333,3,9,"No","Casa",15159,0.201926248433274,0,26139.0865775712
"707","20006",12,0,0,1,0,0,0,3,0,0,0,0,1,0,3,3,"No","Casa",19932,0.11564318683524,11,20035.2629558541
"708","20007",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,"No","Casa",2436,0.277093596059113,0,11095.7725381415
"709","20008",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.115,"No","Casa",754,0.269230769230769,0,14481.5028901734
"710","20009",6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.571,"No","Cont/Casa",6832,0.105386416861827,0,11438.3486750349
"711","20010",19,0,0,1,0,0,6,0,0,0,0.833333333333333,0.166666666666667,1,1,6,8,"No","Casa",13504,0.176910545023697,3,27322.4393098577
"712","20011",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.143,"No","Casa",1364,0.175219941348974,0,9294.69230769231
"713","20012",6,0,0,1,0,0,1,0,0,0,0,1,1,1,1,3,"No","Casa",10908,0.0994682801613495,0,11437.9162157984
"714","20013",8,0,0,1,0,0,1,0,2,0,0.333333333333333,0,0.333333333333333,0.333333333333333,3,0.857,"No","Casa",2993,0.196458402940194,0,17703.4213836478
"715","20014",8,0,0,1,0,0,2,0,0,0,0,1,1,1,2,15,"No","Casa",27754,0.148411039850112,16,27557.4348528133
"716","20015",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.8,"No","Casa",5224,0.153139356814701,0,7102.41002685765
"717","20016",5,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.5,"No","Casa",9355,0.0816675574559059,0,5697.47859922179
"718","20017",2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.45,"No","Cont/Casa",3542,0.184641445511011,0,7103.52985074627
"719","20019",3,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0.128,"No","Cont/Casa",2815,0.208170515097691,0,9491.02857142857
"720","20020",5,0,0,1,0,0,0,1,1,0,0.5,0.5,0.5,0,2,1,"No","Casa",4652,0.0984522785898538,0,14438.7763157895
"721","20021",16,0,0,1,0,0,0,0,1,0,0,1,0,0,1,8,"No","Casa",14523,0.119121393651449,3,16937.9239302694
"722","20023",10,0,0,1,0,0,0,0,2,0,0,1,0,0,2,5,"No","Casa",25188,0.100841670636811,0,22177.1837952167
"723","20025",7,0,0,1,0,0,1,1,0,0,0,0.5,1,0.5,2,4,"No","Otra",11305,0.131357806280407,3,20964.7792047673
"724","20026",3,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,"No","Casa",8921,0.159062885326757,3,12274.6806670784
"725","20028",19,0,0,1,0,0,2,0,1,0,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,3,15,"No","Casa",22455,0.151280338454687,3,15596.3230568823
"726","20030",9,0,0,1,0,0,1,0,0,0,0,1,1,1,1,2,"No","Casa",8646,0.172796668979875,5,35037.9198847262
"727","20031",2,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,"No","Casa",7218,0.152258243280687,0,16593.5194479297
"728","20032",4,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0.142,"No","Casa",1065,0.218779342723005,0,11307.421686747
"729","20033",3,0,3,1,0,1,0,0,1,0,0,0,0,0,1,0.75,"No","Casa",2833,0.14048711613131,0,26508.8697109342
"730","20034",3,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0.286,"No","Casa",1313,0.227722772277228,0,10425.3167701863
"731","20035",7,0,0,1,0,0,1,0,1,0,0.5,0.5,0.5,0.5,2,0.05,"No","Cont/Casa",632,0.131329113924051,0,29427.8675496689
"732","20036",4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,"No","Cont/Casa",5261,0.127162136475955,0,12982.896969697
"733","20037",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,"No","Casa",4418,0.143730194658216,0,11783.328
"734","20038",3,0,0,1,0,0,1,0,1,0,0.5,0.5,0.5,0.5,2,0.25,"No","Cont/Casa",1928,0.178423236514523,0,12079.8866855524
"735","20039",62,0,28,1,0,0.451612903225806,10,0,4,0,0.428571428571429,0.285714285714286,0.714285714285714,0.714285714285714,14,45,"No","Casa",76615,0.112236507211382,27,23861.133445796
"736","20041",17,0,0,1,0,0,0,0,4,0,NA,NA,0,0,4,6,"No","Casa",31372,0.159919673594288,7,12344.2716779019
"737","20042",6,0,0,1,0,0,1,0,0,0,0,1,1,1,1,3,"Si","Cont/Casa",8242,0.116233923804902,5,23364.9964836354
"738","20043",153,0,152,1,0,0.993464052287582,5,0,0,0,0.8,0.2,1,1,5,119,"No","Cont/Casa",109462,0.110705084869635,27,24749.7665196125
"739","20044",18,0,13,1,0,0.722222222222222,4,0,0,0,0.25,0.75,1,1,4,10,"No","Cont/Casa",41055,0.147144075021313,16,18027.7070234512
"740","20045",6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,"Si","Cont/Casa",7818,0.1039907904835,0,28710.8967015067
"741","20046",1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0.15,"No","Casa",3017,0.248591315876699,0,10565.5342465753
"742","20049",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.8,"No","Casa",1173,0.134697357203751,0,15710.2863741339
"743","20051",11,0,0,1,0,0,1,1,0,0,0.5,0.5,1,0.5,2,0.285,"No","Casa",4688,0.111774744027304,0,7347.55329210622
"744","20052",7,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,"No","Casa",6030,0.175290215588723,0,19596.2933507171
"745","20053",7,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.142,"No","Otra",1285,0.217120622568093,0,23452.2158438576
"746","20054",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.15,"No","Casa",409,0.205378973105134,0,14257.6533333333
"747","20055",3,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0.285,"No","Casa",3698,0.181719848566793,0,14059.6442831216
"748","20059",48,0,5,1,0,0.104166666666667,2,3,2,0,0.428571428571429,0.142857142857143,0.714285714285714,0.285714285714286,7,24,"No","Casa",48579,0.107680273369151,16,19163.8210290828
"749","20061",1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.428,"No","Casa",2824,0.154036827195467,0,11915.7092084006
"750","20062",6,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.05,"No","Cont/Casa",514,0.194552529182879,0,18470.4772117962
"751","20063",3,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,"No","Casa",4210,0.144893111638955,0,25220.0226628895
"752","20064",3,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0.428,"No","Cont/Casa",8270,0.151027811366385,0,14559.9531821507
"753","20065",4,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.643,"No","Casa",1102,0.322141560798548,0,11299.1140065147
"754","20066",5,0,0,1,0,0,0,1,0,0,0,1,1,0,1,3,"No","Casa",5345,0.204864359214219,0,16719.7395833333
"755","20067",566,0,560,1,0,0.989399293286219,39,8,7,17,0.507042253521127,0.366197183098592,0.661971830985915,0.549295774647887,71,600,"No","Cont/Casa",269437,0.136748108092059,341,35827.6433776028
"756","20068",8,0,0,1,0,0,0,2,0,0,0,1,1,0,2,2,"No","Casa",23269,0.12587562851863,7,20312.7379889266
"757","20069",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.162,"No","Cont/Casa",2934,0.0875937286980232,0,9536.32653061224
"758","20070",3,0,0,1,0,0,0,1,0,0,1,0,1,0,1,4,"No","Casa",6461,0.145797864107723,0,13967.7747292419
"759","20071",5,0,0,1,0,0,2,0,1,0,0.666666666666667,0,0.666666666666667,0.666666666666667,3,0.866,"No","Casa",3220,0.133850931677019,0,12585.0412465628
"760","20072",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.4,"No","Cont/Casa",7763,0.102924127270385,0,17009.9503700479
"761","20073",14,0,0,1,0,0,1,0,3,0,0,0,0.25,0.25,4,6,"No","Cont/Casa",34105,0.126667644040463,9,27549.3425190954
"762","20075",5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,"No","Casa",2663,0.241081487044686,0,17979.2873194222
"763","20076",2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.3,"No","Casa",3395,0.13019145802651,0,13524.4666666667
"764","20077",2,0,0,1,0,0,0,2,0,0,0,1,1,0,2,0.571,"No","Casa",4208,0.124524714828897,0,23818.4838427948
"765","20078",3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.4,"No","Otra",1260,0.176190476190476,0,24312.761487965
"766","20079",114,0,112,1,0,0.982456140350877,11,0,0,0,0.909090909090909,0.0909090909090909,1,1,11,120,"No","Casa",84027,0.133492805883823,46,33620.4114962773
"767","20081",4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.571,"No","Casa",1882,0.265143464399575,0,9911.52
"768","20082",2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.204,"No","Casa",4120,0.138106796116505,0,10646.1694915254
"769","20083",10,0,0,1,0,0,3,0,0,0,0.666666666666667,0.333333333333333,1,1,3,3,"Si","Casa",10729,0.0743778544132724,0,25625.4970871478
"770","20084",5,0,0,1,0,0,1,0,1,0,0.5,0,0.5,0.5,2,1,"Si","Casa",4117,0.162982754432839,0,33386.5424912689
"771","20085",6,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.9,"No","Cont/Casa",25469,0.0864580470375751,3,10981.8020691817
"772","20087",3,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,"No","Casa",5235,0.100859598853868,5,18125.7476714649
"773","20088",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.143,"No","Cont/Casa",2875,0.153391304347826,0,10093.1100478469
"774","20089",2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.143,"No","Casa",2280,0.160526315789474,0,13689.1394759087
"775","20090",3,0,0,1,0,0,1,0,0,0,0,1,1,1,1,3,"No","Casa",6163,0.121693980204446,0,17152.1318276101
"776","20091",3,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,"No","Casa",5999,0.132188698116353,0,43691.6202688728
"777","20096",1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0.114,"No","Casa",756,0.183862433862434,0,19664.4255319149
"778","20097",3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.08,"No","Cont/Casa",1764,0.251133786848073,0,9979.06620209059
"779","20099",4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.067,"No","Casa",403,0.193548387096774,0,5000.22680412371
"780","20100",3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.2,"No","Cont/Casa",417,0.350119904076739,0,12895.5555555556
"781","20101",2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.5,"No","Casa",742,0.191374663072776,0,9169.34870317003
"782","20102",2,0,0,1,0,0,0,1,1,0,1,0,0.5,0,2,0.857,"Si","Otra",5141,0.130519354211243,0,20768.8262046562
"783","20103",4,0,0,1,0,0,0,2,0,0,0,0,1,0,2,1,"Si","Casa",5979,0.140491721023583,0,16902.0931976433
"784","20104",4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.6,"No","Cont/Casa",2668,0.1071964017991,0,11024.2727272727
"785","20107",23,0,0,1,0,0,4,0,0,0,0,1,1,1,4,20,"Si","Casa",25320,0.0822274881516588,3,27673.8852183651
"786","20108",3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.2,"No","Casa",3209,0.196634465565597,0,9972.13249211356
"787","20109",2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,"No","Casa",1233,0.147607461476075,0,13562.1369863014
"788","20111",2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.8,"No","Casa",4778,0.114273754709083,0,12143.04
"789","20112",2,0,0,1,0,0,0,0,1,0,NA,NA,0,0,1,1,"No","Casa",2551,0.239905919247354,0,14938.3380588877
"790","20113",8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.667,"No","Cont/Casa",3104,0.112757731958763,0,11098.4884080371
"791","20115",5,0,0,1,0,0,1,2,0,0,1,0,1,0.333333333333333,3,1,"Si","Cont/Casa",10052,0.101870274572224,0,30466.7740876373
"792","20116",1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.214,"No","Casa",4116,0.143586005830904,0,7562.72275862069
"793","20117",4,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0.75,"No","Cont/Casa",2254,0.13265306122449,0,10664.2035763411
"794","20118",11,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.214,"No","Casa",2406,0.187032418952618,0,11450.4448398577
"795","20120",4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.1,"No","Cont/Casa",432,0.196759259259259,0,12109.8987341772
"796","20122",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.428,"No","Cont/Casa",661,0.226928895612708,0,9999.42857142857
"797","20123",3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.15,"No","Casa",2801,0.14673330953231,0,9948.28431372549
"798","20124",18,0,0,1,0,0,0,0,3,0,0.333333333333333,0.333333333333333,0,0,3,1,"No","Casa",19174,0.1068113069782,0,18165.7282869651
"799","20125",4,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.214,"No","Cont/Casa",11693,0.131360643119815,0,14242.4301886792
"800","20128",5,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.428,"No","Casa",1318,0.232928679817906,0,13832.0863930886
"801","20130",4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.571,"No","Cont/Casa",5162,0.130763270050368,0,12444.447176335
"802","20131",7,0,0,1,0,0,2,0,0,0,1,0,1,1,2,5,"Si","Otra",11228,0.12370858567866,0,13297.3254817987
"803","20134",30,0,0,1,0,0,1,0,1,0,0,0,0.5,0.5,2,1,"No","Casa",28166,0.0924163885535752,3,9977.07077848815
"804","20141",4,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0.6,"No","Casa",8416,0.101116920152091,0,11554.8385124809
"805","20143",10,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,"No","Casa",9359,0.158777647184528,3,15354.3760217984
"806","20145",6,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,"No","Casa",4866,0.0986436498150432,0,29741.8028860915
"807","20148",2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.2,"No","Cont/Casa",2137,0.0996724379971923,0,8970.55384615385
"808","20149",2,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0.357,"No","Casa",1917,0.123630672926448,0,13001.4953271028
"809","20150",11,0,0,1,0,0,1,0,1,0,0.5,0.5,0.5,0.5,2,5,"No","Casa",13461,0.107272862343065,3,22962.2593627725
"810","20152",3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.143,"No","Casa",2408,0.125830564784053,0,7614.60869565217
"811","20153",4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,"No","Casa",4877,0.0980110723805618,0,17071.1138273491
"812","20155",2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.2,"No","Casa",1036,0.102316602316602,0,11542.4598930481
"813","20156",4,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.35,"No","Cont/Casa",3638,0.170973062122045,3,14000.4516880093
"814","20157",5,0,0,1,0,0,2,0,0,0,0,0.5,1,1,2,12,"No","Casa",16236,0.0931879773343188,5,35893.7841345148
"815","20158",3,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0.5,"No","Cont/Casa",2231,0.118332586284178,0,12820.8819875776
"816","20159",2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.5,"No","Cont/Casa",5521,0.0921934432168085,0,8262.46103183315
"817","20160",4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.143,"No","Casa",1433,0.186322400558269,0,14803.1342465753
"818","20163",3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.214,"No","Casa",1582,0.176991150442478,0,11352.998065764
"819","20165",4,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.071,"No","Casa",1607,0.159925326695706,0,8883.43529411765
"820","20166",10,0,0,1,0,0,1,0,0,0,1,0,1,1,1,6,"No","Casa",11251,0.129855123988979,0,14939.9190283401
"821","20168",2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.122,"No","Casa",945,0.149206349206349,0,11820.7114624506
"822","20171",1,0,0,1,0,0,0,1,0,0,NA,NA,1,0,1,0.5,"No","Casa",18174,0.143886871354683,0,7951.99728703201
"823","20173",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.4,"No","Cont/Casa",1469,0.220558202859088,0,14174.3489361702
"824","20174",3,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,"No","Casa",4399,0.11661741304842,3,28785.5127665966
"825","20175",1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.4,"No","Casa",1484,0.189353099730458,0,7134.3119266055
"826","20176",2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.285,"No","Casa",2744,0.224125364431487,0,13746.5128630705
"827","20177",2,0,0,1,0,0,1,0,0,0,NA,NA,1,1,1,3,"No","Casa",10177,0.151419868330549,5,17335.6498557098
"828","20179",4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.5,"No","Casa",1446,0.203319502074689,0,13101.9843014129
"829","20180",3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.857,"No","Casa",2341,0.190944041008116,0,15647.6414494596
"830","20181",2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.043,"No","Casa",449,0.300668151447661,0,13602.2887700535
"831","20182",2,0,0,1,0,0,0,1,0,0,NA,NA,1,0,1,0.197,"No","Casa",2204,0.141560798548094,0,8931.69020501139
