"","clave_mun","staff","presupparcial","light","waste","poli","tax","pobtot2018","P60","ingpc2015","salmed","compstaff","pcollege","progtot","capreg","pagemed","pageold","ptemp","party2","party","pct_muj"
"955",23005,6871,2198929017,61923,1300,22407,0.368517836825227,861440,0.0610559063893016,41263.7736240282,232462.493814583,0.0729151506330956,0.183524959976714,0,0,0.425265609081648,0.311453936835977,0.0619997089215544,"PRI","PRI",0.320512820512821
"956",23006,767,143219051,3800,9,1197,0.00131004026067046,38571,0.0965492209172694,15012.1422764228,194897.597131682,0.190352020860495,0.0834419817470665,6,0,0.380704041720991,0.305084745762712,0,"PRI","PRI",0.351902173913043
"957",23007,1064,151037490,6543,28,641,0.0331953636520243,28405,0.0928709734201725,17768.6383318461,109875.345864662,0.131578947368421,0.0714285714285714,0,1,0.378759398496241,0.165413533834586,0,"PRI","PRI",0.333664349553128
"958",23008,3845,1785098255,21473,585,12204,0.315933427876082,298902,0.0375206589450723,45307.1884048907,178499.474642393,0.349804941482445,0.237451235370611,13,0,0.350065019505852,0.23927178153446,0.0951885565669701,"PAN-","PANC",0.32409381663113
"959",23009,1478,433607747,2621,133,5224,0.354391491902641,43031,0.0458506657990751,36442.1351103254,154138.212449256,0.241542625169147,0.416779431664411,5,0,0.443166441136671,0.071041948579161,0,"PRI","PRI",0.334080717488789
"960",24001,229,65499702,1000,8,332,0.0179051254812516,18908,0.132430717156759,12791.1028037383,85012.2794759825,0.187772925764192,0.165938864628821,0,0,0.379912663755459,0.292576419213974,0,NA,"LEFT",0.315068493150685
"961",24002,97,35100027,860,3,82,0.0134078472330637,7866,0.175947114162217,11758.3001293661,85534,0.185567010309278,0.257731958762887,6,0,0.443298969072165,0.144329896907216,0.0824742268041237,"LEFT","LEFT",0.56701030927835
"962",24003,644,248079414,5989,12,178,0.00316627015186297,48175,0.113170731707317,8885.98012970885,74740.9161490683,0.167701863354037,0.0543478260869565,0,0,0.16304347826087,0.159937888198758,0,"LEFT","LEFT",0.341372912801484
"963",24004,54,76417545,1805,3,0,0.0169154051184636,4100,0.218048780487805,14092.5907879711,202746.666666667,0.203703703703704,0.259259259259259,0,0,0.351851851851852,0.296296296296296,0,"LEFT","LEFT",0.351851851851852
"964",24005,217,54253237,1700,20,98,0.0137203434441052,18441,0.165555013285614,19848.8107402032,109479.852534562,0.244239631336406,0.0645161290322581,5,0,0.502304147465438,0.152073732718894,0.0368663594470046,"LEFT","LEFT",0.383419689119171
"965",24006,153,123751329,1856,2,158,0.00753833225028258,9604,0.153581840899625,14429.6743041673,74163.3202614379,0.111111111111111,0.0718954248366013,0,0,0.490196078431373,0.163398692810458,0,"LEFT","LEFT",0.366013071895425
"966",24007,233,53892474,1367,13,69,0.0262341453422999,19573,0.119705717059214,17625.8113684211,81493.5708154506,0.1931330472103,0.334763948497854,0,0,0.313304721030043,0.175965665236052,0.0128755364806867,"LEFT","LEFT",0.467889908256881
"967",24008,274,59402136,2112,23,292,0.0141389191693695,21938,0.173625672349348,19969.4277914641,115719.569343066,0.277372262773723,0.124087591240876,0,0,0.507299270072993,0.215328467153285,0.200729927007299,"PAN","PAN",0.272727272727273
"968",24009,90,47606488,872,7,93,0.0664420759272489,4845,0.123426212590299,30607.8407425501,149352.666666667,0.3,0.0777777777777778,0,0,0.544444444444444,0.222222222222222,0,"LEFT","LEFT",0.35632183908046
"969",24010,257,89379647,4140,20,600,0.0170169351689599,30523,0.149198964715133,16193.2271111656,127428.182879377,0.202334630350195,0.272373540856031,16,0,0.408560311284047,0.249027237354086,0.0428015564202335,"LEFT","LEFT",0.353211009174312
"970",24011,593,93187255,3129,66,2582,0.0392516226291269,47192,0.130064417697915,21168.3869070312,96070.5295109612,0.224283305227656,0.123102866779089,0,0,0.369308600337268,0.18212478920742,0.107925801011804,"PRI","PRI",0.334763948497854
"971",24012,220,101554219,1893,10,550,0.00475997519387689,20447,0.141976818115127,11904.0174140183,81745.4954545455,0.109090909090909,0.195454545454545,6,0,0.490909090909091,0.209090909090909,0,"LEFT","LEFT",0.313636363636364
"972",24013,1776,416122379,13851,203,1132,0.0477803814863273,177041,0.132675481950509,25768.3505333176,108211.407094595,0.282094594594595,0.0884009009009009,0,0,0.4375,0.343468468468468,0.0838963963963964,"LEFT","LEFT",0.320411392405063
"973",24014,198,67105224,712,2,134,0.0332782515129228,15927,0.178564701450367,8975.51918592326,119435.616161616,0.0909090909090909,0.141414141414141,11,0,0,0.616161616161616,0,"LEFT","LEFT",0.287878787878788
"974",24015,309,114511900,2050,20,256,0.0176669788898249,21682,0.142376164560465,18752.7598835799,65280.5242718447,0.13915857605178,0.200647249190939,0,0,0.388349514563107,0.391585760517799,0,"LEFT","LEFT",0.330739299610895
"975",24016,582,100277884,2650,16,25,0.0226496270940396,41025,0.146154783668495,19453.0160578789,88588.9828178694,0.149484536082474,0.262886597938144,0,0,0.4553264604811,0.201030927835052,0,"PAN","PAN",0.401330376940133
"976",24017,296,82475851,3251,4,20,0.0420155413964396,25289,0.168096800980664,11914.8519807479,135860.800675676,0.152027027027027,0.121621621621622,15,0,0.337837837837838,0.334459459459459,0,"LEFT","LEFT",0.317567567567568
"977",24018,187,55326870,1275,20,29,0.0135925808480225,15327,0.131336856527696,13128.2194459533,85882.0374331551,0.0481283422459893,0.160427807486631,15,0,0.385026737967914,0.299465240641711,0.39572192513369,"PRI","PRI",0.25668449197861
"978",24019,70,23572306,650,2,31,0.0157867842446051,5518,0.240485683218557,13175.5792828685,91969.4142857143,0.271428571428571,0.257142857142857,6,0,0.342857142857143,0.228571428571429,0.771428571428571,"LEFT","LEFT",0.420289855072464
"979",24020,1186,214140118,10510,61,3037,0.0542304726523268,100066,0.115183978574141,24586.181109572,102439.266441821,0.235244519392917,0.224283305227656,12,0,0.414839797639123,0.220067453625632,0.31787521079258,"LEFT","LEFT",0.268762677484787
"980",24021,236,179133562,5580,17,399,0.0419845795303262,57466,0.11079594890892,18647.1273177782,150387.915254237,0.495762711864407,0.194915254237288,0,0,0.402542372881356,0.0847457627118644,0,"LEFT","LEFT",0.287234042553192
"981",24022,193,226105986,4800,7,891,0.00410574743409133,19095,0.140193768002095,12293.8213473143,123980.03626943,0.207253886010363,0.113989637305699,0,0,0.44559585492228,0.295336787564767,0.404145077720207,"PAN","PAN",0.316062176165803
"982",24023,165,80232974,1533,7,266,0.0168498044535046,15379,0.190129397229989,16363.6820960699,95768.0666666667,0.490909090909091,0.242424242424242,12,0,0.272727272727273,0.23030303030303,0,"PAN","PAN",0.319672131147541
"983",24024,675,224719626,7773,130,1109,0.034058228582864,96740,0.145906553648956,23706.5084884995,149057.777777778,0.371851851851852,0.225185185185185,0,0,0.373333333333333,0.318518518518519,0.275555555555556,"PAN","PAN",0.296511627906977
"984",24025,490,61752899,1700,18,884,0.0165825786463007,30926,0.106188967212055,14382.000899056,74583.0306122449,0.138775510204082,0.073469387755102,0,0,0.320408163265306,0.414285714285714,0.463265306122449,"LEFT","LEFT",0.299349240780911
"985",24026,105,57156790,500,6,21,0.00228385086548515,9382,0.139309315710936,7552.14255319149,108569.40952381,0.161904761904762,0.161904761904762,0,0,0.342857142857143,0.219047619047619,0,"PAN","PAN",0.39047619047619
"986",24027,135,27219505,1375,13,213,0.0506430668962274,10203,0.196118788591591,17148.3959296947,98184.4444444444,0.244444444444444,0.259259259259259,8,0,0.318518518518519,0.2,0,"PAN","PAN",0.245098039215686
"987",24028,5412,1805597123,45185,600,28335,0.19146265982144,884044,0.114324626376063,40032.6311161926,176881.929970436,0.453806356245381,0.207871396895787,0,0,0.481707317073171,0.321138211382114,0.201219512195122,"LEFT","LEFT",0.374265323257767
"988",24029,284,62305563,1603,6,56,0.0124046790860011,19043,0.205744893136586,9462.14408916014,96958.9507042254,0.0950704225352113,0.193661971830986,7,0,0.376760563380282,0.288732394366197,0.788732394366197,"LEFT","LEFT",0.313380281690141
"989",24030,43,17145028,1014,2,1,0.0314874820218329,4914,0.262718762718763,13868.4775583483,119089.953488372,0.465116279069767,0.186046511627907,0,0,0.348837209302326,0.372093023255814,0,"LEFT","LEFT",0.441860465116279
"990",24032,534,90689109,3600,12,756,0.0284280800546673,39966,0.126882850422859,16316.3141833077,108051.481273408,0.155430711610487,0.209737827715356,10,0,0.200374531835206,0.177902621722846,0.782771535580524,"PRI","PRI",0.410112359550562
"991",24033,73,126064507,1900,3,80,0.00353774094651859,11035,0.166832804712279,13201.3219399538,152327.808219178,0.136986301369863,0.136986301369863,0,0,0.301369863013699,0.164383561643836,0.273972602739726,"PRI","PRI",0.383561643835616
"992",24034,357,48277139,3431,2,83,0.0112488750550699,14950,0.144749163879599,14580.1976764349,52569.3389355742,0.0672268907563025,0.15406162464986,5,0,0.324929971988796,0.285714285714286,0.196078431372549,"PAN","PAN",0.45993031358885
"993",24035,1879,529273317,13792,215,2042,0.0904378548964626,319223,0.0830391293860405,32503.7685071317,145518.604044705,0.17935071846727,0.104310803618946,19,0,0.418839808408728,0.333155934007451,0.0904736562001064,"LEFT","LEFT",0.451593505712568
"994",24036,200,97904986,3051,11,150,0.0119720126335494,29120,0.147493131868132,17262.9148388243,168594.155,0.31,0.27,7,0,0.465,0.24,0.15,"LEFT","LEFT",0.367875647668394
"995",24037,1056,321884123,4750,80,746,0.0111079915694795,95396,0.1263470166464,14751.8027213216,127287.033143939,0.130681818181818,0.295454545454545,8,0,0.443181818181818,0.301136363636364,0.513257575757576,"LEFT","LEFT",0.305220883534137
"996",24038,218,74040138,1683,4,52,0.00502531097725154,14646,0.178069097364468,12172.171875,87934.9311926605,0.0504587155963303,0.128440366972477,0,0,0.564220183486238,0.0917431192660551,0.178899082568807,"LEFT","LEFT",0.291891891891892
"997",24039,179,88764007,1000,10,28,0.00607788251853815,13738,0.144926481292765,12974.7318928263,78728.3463687151,0.128491620111732,0.240223463687151,12,0,0.396648044692737,0.195530726256983,0.972067039106145,"Other","Other",0.357541899441341
"998",24040,292,109946646,1740,45,3107,0.0228050123071113,37164,0.137175761489614,21367.8808285255,139611.729452055,0.26027397260274,0.273972602739726,12,0,0.482876712328767,0.215753424657534,0.0342465753424658,"LEFT","LEFT",0.374468085106383
"999",24041,265,101857841,2004,2,30,0.00383249284966345,18432,0.131130642361111,8740.66408289172,101875.218867925,0.132075471698113,0.286792452830189,3,0,0.426415094339623,0.332075471698113,0.0415094339622641,"LEFT","LEFT",0.284
"1000",24042,242,41958962,1300,5,43,0.0131489210922026,13638,0.154201495820502,16856.2607586866,60578.7438016529,0.152892561983471,0.144628099173554,0,0,0.363636363636364,0.210743801652893,0,"PRI","PRI",0.424892703862661
"1001",24043,158,50157771,1597,6,45,0.0349297519607253,8176,0.17208904109589,14346.7470676692,66444.4810126582,0.158227848101266,0.0759493670886076,0,0,0.354430379746835,0.373417721518987,0,"PRI","PRI",0.417721518987342
"1002",24044,96,26871811,606,1,101,0.00151006905828196,7630,0.129488859764089,11071.3348097443,112934.333333333,0.270833333333333,0.135416666666667,0,0,0.354166666666667,0.53125,0.84375,"LEFT","LEFT",0.458333333333333
"1003",24045,170,61832483,2900,4,80,0.0290564444367783,14252,0.166011787819253,15277.7563368765,118494.7,0.247058823529412,0.135294117647059,0,0,0.370588235294118,0.441176470588235,0.176470588235294,"PRI","PRI",0.235668789808917
"1004",24046,263,134229268,550,9,39,0.0100998843846306,17828,0.109827238052502,16091.0564929298,63414.463878327,0.0988593155893536,0.0608365019011407,0,0,0.923954372623574,0.0152091254752852,0,"PRI","PRI",0.416666666666667
"1005",24047,90,44583371,1915,1,14,0.0105437595662962,9379,0.179550058641646,11914.5914529915,118082.122222222,0.277777777777778,0.188888888888889,13,0,0.355555555555556,0.222222222222222,0.0777777777777778,"PRI","PRI",0.358024691358025
"1006",24048,85,72760343,901,2,50,0.00598177774406403,5310,0.131450094161959,22134.7324391907,76258.6588235294,0.305882352941176,0.164705882352941,9,0,0.4,0.211764705882353,0,"PRI","PRI",0.355932203389831
"1007",24049,356,280180682,4300,30,244,0.00171897413646606,38296,0.1118915813662,10830.0759082606,74942.8792134831,0.0926966292134832,0.337078651685393,0,0,0.289325842696629,0.050561797752809,0.963483146067416,"PRI","PRI",0.441011235955056
"1008",24050,460,119983373,3200,25,1335,0.136601424626217,51706,0.0913046841759177,17397.3920240412,174232.034782609,0.269565217391304,0.182608695652174,0,0,0.452173913043478,0.217391304347826,0.306521739130435,"LEFT","LEFT",0.311320754716981
"1009",24051,146,114929633,2042,12,100,0.00902678263957095,15340,0.16857887874837,18051.4751459046,73310.897260274,0.0958904109589041,0.0479452054794521,0,0,0.458904109589041,0.150684931506849,0.136986301369863,"LEFT","LEFT",0.369565217391304
"1010",24052,149,51986600,1700,14,103,0.00428962246745228,10278,0.199065966141273,13140.8191053288,67530.0939597315,0.174496644295302,0.12751677852349,0,0,0.322147651006711,0.261744966442953,0.0469798657718121,"PAN","PAN",0.328859060402685
"1011",24053,303,123446363,2656,30,341,0.0112179326227448,32685,0.141594003365458,12763.4501593081,135444.386138614,0.316831683168317,0.201320132013201,0,1,0.501650165016502,0.0231023102310231,0.260726072607261,"LEFT","LEFT",0.409836065573771
"1012",24054,620,197381997,6650,25,387,0.00788144814055419,50090,0.134098622479537,12528.6877834839,98897.4193548387,0.212903225806452,0.287096774193548,14,0,0.408064516129032,0.22741935483871,0.666129032258065,"PAN","PAN",0.235621521335807
"1013",24055,176,303534673,1767,15,118,0.00488538765056976,26828,0.0930743998807216,19558.1461599787,143982.778409091,0.380681818181818,0.0454545454545455,8,0,0.517045454545455,0.142045454545455,0.488636363636364,"LEFT","LEFT",0.295454545454545
"1014",24056,185,42672689,1300,8,400,0.025327371786128,16912,0.103062913907285,15242.9156987636,92938.6432432432,0.194594594594595,0.162162162162162,0,1,0.410810810810811,0.2,0.0162162162162162,"PRI","PRI",0.338028169014085
"1015",24057,297,161978091,2326,7,280,0.00491154651902161,29259,0.128097337571346,11752.1053259141,88058.1952861953,0.168350168350168,0.121212121212121,17,0,0.505050505050505,0.0841750841750842,0.956228956228956,"PAN","PAN",0.276094276094276
"1016",24058,248,94176533,942,32,302,0.0309590839649765,20863,0.125149786703734,19890.2564562209,117771.052419355,0.189516129032258,0.201612903225806,0,0,0.383064516129032,0.274193548387097,0.0161290322580645,"PAN","PAN",0.367965367965368
"1017",25002,666,102474320,4362,87,262,0.0214884998229683,44273,0.168883969913943,42767.249302103,154599.810810811,0.129129129129129,0.192192192192192,0,0,0.576576576576577,0.216216216216216,0.214714714714715,"Other","Other",0.446846846846847
"1018",25003,244,141346215,1735,8,78,0.00822592901191525,27231,0.134111857809115,18253.374324024,177875.204918033,0.192622950819672,0.360655737704918,6,0,0.459016393442623,0.286885245901639,0,"PRI","PRI",0.331818181818182
"1019",25004,416,75694209,1886,11,311,0.019024710305022,25621,0.165098942273916,21826.4200569569,117367.045673077,0.120192307692308,0.0913461538461538,3,0,0.423076923076923,0.382211538461538,0.00480769230769231,"PRI","PRI",0.407407407407407
"1020",25005,211,77322979,1800,12,70,0.0163433217326391,16953,0.121453430071374,20794.691700448,201026.985781991,0.161137440758294,0.109004739336493,0,0,0.464454976303318,0.255924170616114,0,"Other","Other",0.282051282051282
"1021",25006,7773,2050055692,56659,1050,58888,0.286267571078078,974550,0.10588168898466,40838.0272528704,217709.573652386,0.216776019554869,0.292679789013251,11,0,0.408979801878297,0.362408336549595,0.153351344397273,"PRI","PRI",0.25597912740977
"1022",25007,411,158543461,2118,13,860,0.00878483003743101,30070,0.148586631193881,20837.7365916955,100735.377128954,0.214111922141119,0.209245742092457,13,0,0.338199513381995,0.240875912408759,0,"PAN","PAN",0.392045454545455
"1023",25008,505,145494667,3334,65,480,0.103565122281098,52851,0.0977464948629165,24760.7348973982,134172.794059406,0.23960396039604,0.37029702970297,12,0,0.423762376237624,0.326732673267327,0,"PRI","PRI",0.332335329341317
"1024",25009,711,124134450,2269,71,2470,0.0657541639233009,58819,0.130689063057855,24321.8618692479,159366.504922644,0.168776371308017,0.0351617440225035,17,0,0.464135021097046,0.308016877637131,0,"PRI","PRI",0.281663516068053
"1025",25010,1329,222306678,7742,120,496,0.0530460434793004,96784,0.147390064473467,18776.1740027098,105459.404063205,0.162528216704289,0.357411587659895,0,0,0.3581640331076,0.340857787810384,0.258841234010534,"PRI","PRI",0.375347544022243
"1026",25011,3159,635881416,13879,300,4099,0.119880303903254,288680,0.13866911459055,23182.4768955628,135498.679328902,0.304843304843305,0.0629946185501741,14,0,0.365622032288699,0.33934789490345,0.208293763849319,"PRI","PRI",0.301244813278008
"1027",25012,3645,1674887617,28535,531,22886,0.246308300968922,488842,0.125680690284386,35575.6879676105,239276.595610425,0.347599451303155,0.122359396433471,6,0,0.452674897119342,0.262825788751715,0.00795610425240055,"PRI","PRI",0.280657395701643
"1028",25013,523,141998500,3054,31,292,0.0204729565720488,41455,0.193583403690749,19849.9731962787,115960.732313576,0.147227533460803,0.32887189292543,15,0,0.533460803059273,0.193116634799235,0.273422562141491,"Other","Other",0.239709443099274
"1029",25014,587,146358558,4036,75,1088,0.0369671519296207,51748,0.15388034320167,24133.6440927236,187206.253833049,0.10732538330494,0.197614991482112,7,0,0.20954003407155,0.415672913117547,0,"PAN","PAN",0.24190800681431
"1030",25015,788,216013716,7014,110,728,0.122152061672492,79413,0.136841575056981,28258.8046033907,147881.214467005,0.215736040609137,0.175126903553299,15,0,0.489847715736041,0.16243654822335,0.119289340101523,"PRI","PRI",0.307692307692308
"1031",25017,920,313947381,7015,75,222,0.0436161183065604,80594,0.152927016899521,16289.8021340382,107727.323913043,0.183695652173913,0.107608695652174,0,0,0.506521739130435,0.146739130434783,0.281521739130435,"PRI","PRI",0.323376623376623
"1032",25018,1544,327587723,10644,118,2894,0.186791738767129,146419,0.113912811861849,24668.0481079666,120117.151554404,0.264248704663212,0.150259067357513,18,0,0.399611398963731,0.398963730569948,0.268782383419689,"PRI","PRI",0.3003003003003
