"","folio","anyo","staff_t","base","tot_veh","can_ton","compact","truck","pickup","a_10","POBTOT","P60","hoteles","ingpc2015"
"2593",16054,2018,4,0,2,3,1,0,1,0,8003,0.203673622391603,0,16011.5253414264
"2594",16055,2018,32,1,2,25,1,0,0,0,45579,0.112266614010838,9,23227.5663311985
"2595",16057,2018,12,0,2,3,1,0,1,0,8119,0.143860081290799,0,17352.2868754482
"2596",16058,2018,17,2,5,16,0,0,5,0,20554,0.0893743310304564,17,20799.4590818363
"2597",16059,2018,9,0,2,8,0,0,2,0,8872,0.128719567177638,0,17501.291015625
"2598",16060,2018,10,10,2,15,0,0,2,0,9471,0.151620736986591,0,16902.7212723658
"2599",16061,2018,34,0,4,5,0,1,3,0,24348,0.0827172663052407,0,13528.8932364449
"2600",16062,2018,15,0,3,16,0,0,3,1,20714,0.139760548421358,0,16750.2524504901
"2601",16063,2018,11,10,2,16,0,2,0,0,15120,0.17989417989418,0,13432.4882334484
"2602",16064,2018,15,3,4,18,3,0,0,0.5,26535,0.112832108535896,0,17736.864226053
"2603",16065,2018,41,0,4,16,2,1,1,0.5,38673,0.112947017298891,8,17668.9572044988
"2604",16066,2018,77,52,10,65,1,2,6,0,96266,0.117912866432593,80,19575.3946655474
"2605",16067,2018,4,4,2,16,0,1,1,0,16727,0.187481317630179,0,13454.5550524572
"2606",16068,2018,18,17,5,25,2,1,2,0.6,28568,0.0922360683281994,4,26281.8872386983
"2607",16069,2018,105,75,15,120,12,0,3,0.466666666666667,105104,0.125437661744558,10,26477.001604017
"2608",16070,2018,28,26,6,25,0,0,6,0,15466,0.164231216862796,3,21268.7030110935
"2609",16071,2018,59,25,8,71,3,1,2,0.125,68973,0.145303234599046,7,18058.5761067314
"2610",16072,2018,9,3,2,12,1,0,1,0,13878,0.137627900273815,0,16369.72909699
"2611",16073,2018,22,13,4,22,2,0,2,0.25,26856,0.135165326184093,13,17039.7007973674
"2612",16074,2018,11,10,2,6,0,1,1,0,10436,0.151399003449598,0,17192.4165
"2613",16075,2018,107,65,8,57,0,4,4,0,75973,0.105340055019546,11,26717.5003900765
"2614",16076,2018,50,36,10,86,2,1,7,0,77353,0.118275955683684,11,24323.8567101584
"2615",16077,2018,71,0,6,15,1,4,1,0.666666666666667,17837,0.179570555586702,4,15896.4841255276
"2616",16078,2018,12,10,2,14,2,0,0,0,12770,0.175646045418951,0,15180.4595744681
"2617",16079,2018,52,12,9,22,0,1,8,0,48961,0.102203794857131,20,14882.2112748634
"2618",16080,2018,11,8,2,4,0,0,2,0,19555,0.114650984402966,4,14962.3556515479
"2619",16081,2018,5,0,1,3,0,0,1,0,9000,0.126666666666667,0,9711.24134419552
"2620",16082,2018,55,27,7,45,0,3,4,0.428571428571429,77619,0.102616627372164,17,22319.6644876885
"2621",16083,2018,15,0,3,30,1,0,2,0.333333333333333,32646,0.0903632910616921,3,21750.9276331892
"2622",16084,2018,16,4,4,16,2,1,1,0.25,30934,0.10406025732204,0,16351.6180005114
"2623",16085,2018,23,22,7,30,4,0,3,0.285714285714286,34741,0.146138568262284,4,22510.728126835
"2624",16086,2018,8,0,2,12,1,0,1,0.5,15464,0.147633212622866,3,24471.3114444921
"2625",16087,2018,15,3,5,15,0,1,4,0.4,15182,0.129034382821763,0,22140.7289220053
"2626",16088,2018,101,0,59,30,0,0,59,0,107335,0.080095029580286,0,26001.2218905473
"2627",16089,2018,36,31,7,50,1,1,5,0.285714285714286,23859,0.136510331531078,4,25108.3854765507
"2628",16091,2018,22,3,5,15,1,1,3,0.2,14647,0.143988530074418,0,22546.2780408023
"2629",16092,2018,20,0,4,8,1,1,2,0,13122,0.143042219173906,3,16643.8095238095
"2630",16093,2018,48,46,4,14,0,0,4,0,28363,0.112858301308042,12,14403.8596220594
"2631",16094,2018,6,0,1,10,1,0,0,0,6514,0.227970525023027,0,17374.8844433984
"2632",16095,2018,10,0,3,10,1,0,2,0,12160,0.160773026315789,0,23808.9895234877
"2633",16096,2018,9,0,2,4,0,0,2,0.5,6354,0.138495435945861,0,14824.5434530707
"2634",16097,2018,35,18,9,36,0,0,9,0,29621,0.131427028121941,4,16137.7846051464
"2635",16098,2018,16,8,4,8,4,0,0,0.5,25810,0.121890740023247,0,16669.5051700884
"2636",16099,2018,10,0,2,6,0,0,2,0,14721,0.152367366347395,0,15534.7811137411
"2637",16100,2018,10,0,3,10,1,0,2,0,14644,0.13903305107894,6,17137.9162903786
"2638",16101,2018,3,3,3,4,0,0,3,0,8918,0.137923301188607,0,13509.2775467775
"2639",16102,2018,336,141,101,280,21,4,76,0.358974358974359,348502,0.111092619267608,82,26502.0188798511
"2640",16103,2018,16,0,10,10,0,5,5,0,23465,0.158789686767526,0,21251.8241313153
"2641",16104,2018,18,0,1,7,1,0,0,0,16087,0.191272456020389,0,17022.0990885299
"2642",16105,2018,16,16,4,18,2,1,1,0.25,20587,0.137416816437558,6,19515.5571935192
"2643",16106,2018,44,0,7,18,3,2,2,0.285714285714286,31843,0.116948779951638,10,18326.3729782861
"2644",16107,2018,93,40,7,60,1,0,6,0,76151,0.146340822838833,13,20528.4938576201
"2645",16108,2018,320,273,28,182,22,1,1,0.571428571428571,201110,0.116737109044801,32,26907.0857439267
"2646",16109,2018,3,0,1,1,1,0,0,0,3231,0.231816774992262,0,19220.5169230769
"2647",16110,2018,41,0,6,20,4,2,0,0.333333333333333,48538,0.14765750545964,17,17082.9225732434
"2648",16111,2018,10,2,5,18,0,0,5,0.2,17766,0.096757852077001,0,21848.1858071506
"2649",16112,2018,298,155,30,120,0,0,30,0.833333333333333,156750,0.10829346092504,36,20181.6961095768
"2650",16113,2018,11,8,2,10,2,0,0,0,26088,0.174064704078504,0,14938.3264214047
"2651",17001,2018,11,0,3,10,1,1,1,0,17485,0.142236202459251,0,19753.0988114495
"2652",17002,2018,12,0,3,12,1,0,2,0,23967,0.142946551508324,0,23742.1793496113
"2653",17004,2018,28,1,5,23,0,5,0,1,87642,0.120638506652062,7,20685.6096474739
"2654",17005,2018,11,0,3,7,0,3,0,0.666666666666667,10311,0.154301231694307,3,18311.638913681
"2655",17006,2018,128,116,28,135,20,4,4,0.321428571428571,184735,0.132714428776355,69,27098.5328986232
"2656",17007,2018,227,195,32,420,0,32,0,1,375816,0.15958873491283,119,40440.0144224228
"2657",17008,2018,12,3,35,100,3,0,31,0.142857142857143,102341,0.112242405292112,6,28608.0527721062
"2658",17009,2018,16,0,3,20,0,0,3,1,23084,0.110336163576503,0,25021.4432843745
"2659",17010,2018,9,0,2,11,2,0,0,0,17854,0.11650050408872,5,19263.4409052808
"2660",17011,2018,91,24,31,105,11,0,20,0.129032258064516,211673,0.124871854227984,24,32132.6910642488
"2661",17013,2018,8,0,2,11,2,0,0,1,16276,0.133693782256083,4,20482.5802331151
"2662",17014,2018,6,0,3,6,1,0,2,0,9616,0.148190515806988,0,22294.2509558568
"2663",17015,2018,19,0,4,12,0,0,4,0.5,17638,0.13873455040254,8,18180.1238073499
"2664",17016,2018,12,0,2,10,1,0,1,0.5,18746,0.110423557025499,0,15654.8360927152
"2665",17017,2018,17,13,5,75,5,0,0,1,44329,0.131832434749261,20,20487.838335681
"2666",17018,2018,42,2,12,150,9,3,0,0.5,119438,0.117500293039066,18,24324.7273017552
"2667",17019,2018,27,15,5,17,1,3,1,1,27570,0.139281828073993,8,15772.6930149714
"2668",17020,2018,24,0,13,35,0,4,9,0.153846153846154,52317,0.120056578167708,79,26830.9300807421
"2669",17021,2018,8,0,2,5,0,0,1,0,7585,0.154647330257086,0,22142.6790788829
"2670",17022,2018,5,0,2,9,2,0,0,0.5,15714,0.0934198803614611,4,13462.9649595687
"2671",17023,2018,7,0,3,7,0,3,0,0.333333333333333,7684,0.104633003643935,0,16523.1930379747
"2672",17024,2018,13,8,5,30,5,0,0,0.6,51697,0.13579124513995,16,21449.2452425373
"2673",17025,2018,9,4,3,32,3,0,0,0.333333333333333,33342,0.147831563793414,9,22750.2827901575
"2674",17026,2018,8,0,7,22,1,1,5,0.857142857142857,18831,0.124369390897987,11,20478.390469552
"2675",17028,2018,15,10,10,60,7,2,1,0.2,71510,0.110767724793735,34,24419.5250539637
"2676",17029,2018,41,30,12,60,7,0,5,0.583333333333333,104187,0.130294566500619,56,24774.5572005384
"2677",17030,2018,6,1,6,35,2,4,0,0.666666666666667,54225,0.10437989857077,0,21457.2191155729
"2678",17032,2018,5,0,2,5,2,0,0,0,9791,0.140435093453171,3,18786.280245023
"2679",17033,2018,5,0,2,5,1,0,1,0,16185,0.100895891257337,0,16941.1604509974
"2680",18001,2018,38,18,4,54,4,0,0,0.75,37100,0.155498652291105,7,21171.6804798255
"2681",18002,2018,11,4,3,25,3,0,0,0.666666666666667,15357,0.17334114735951,5,23776.4614787804
"2682",18003,2018,15,6,2,25,0,2,0,0,11468,0.194541332403209,9,21783.1307550645
"2683",18004,2018,81,34,15,150,14,0,1,0.333333333333333,76031,0.140271731267509,281,26086.9418932322
"2684",18005,2018,8,4,1,6,1,0,0,0,12064,0.101624668435013,0,12519.4815390595
"2685",18006,2018,38,16,5,36,4,1,0,0.2,28897,0.136450150534658,13,25689.1561181435
"2686",18007,2018,55,7,5,20,4,0,1,1,18994,0.127829841002422,0,17117.2203604173
"2687",18008,2018,68,27,8,98,4,1,3,0.25,62006,0.0976518401445021,5,34171.8997646407
"2688",18009,2018,11,1,1,6,0,0,1,1,44900,0.0638530066815145,7,11934.2446247465
"2689",18010,2018,15,7,3,44,3,0,0,0.333333333333333,33729,0.158083548281894,3,18056.6483755635
"2690",18011,2018,27,11,4,30,1,0,3,0,23973,0.129103574855045,10,17692.2139362241
"2691",18012,2018,23,11,3,37,2,0,1,1,41840,0.148757170172084,54,21618.2383778437
"2692",18013,2018,16,11,2,16,0,0,2,0,7646,0.188464556630918,0,21230.5361371267
"2693",18014,2018,22,6,4,16,0,4,0,0.75,24412,0.138620350647223,8,20790.2994824996
"2694",18015,2018,51,28,9,80,7,0,2,0.666666666666667,93802,0.159484872390781,15,24172.7578805164
"2695",18016,2018,18,11,3,42,3,0,0,0.333333333333333,37660,0.188635156664896,12,19706.0019171517
"2696",18017,2018,402,269,19,750,15,2,2,0.368421052631579,416793,0.11896792892395,103,35421.3204571166
"2697",18018,2018,25,22,4,18,3,1,0,0.25,30054,0.167332135489452,10,21714.1488238118
"2698",18019,2018,19,0,5,5,3,0,2,0.6,13696,0.10112441588785,0,14541.5111111111
"2699",18020,2018,190,45,25,324,24,0,1,0.96,174949,0.0709578219938382,177,35612.6271962939
"2700",19001,2018,6,0,2,1,2,0,0,0,2935,0.106303236797274,0,30095.9843614248
"2701",19002,2018,4,0,1,2,0,1,0,1,3395,0.252135493372607,0,24545.264033264
"2702",19003,2018,3,1,1,1,0,1,0,0,1398,0.266809728183119,0,29131.0273381295
"2703",19004,2018,12,0,3,49,3,0,0,1,34753,0.128247921042788,0,37377.1759708308
"2704",19005,2018,24,23,7,28,0,7,0,0,18120,0.140011037527594,6,24681.9181990707
"2705",19006,2018,191,183,33,553,33,0,0,1,629842,0.0575144242524316,13,40475.8243901364
"2706",19007,2018,12,12,3,4,0,1,2,0,15086,0.180233328914225,6,17757.6478121665
"2707",19008,2018,5,5,2,7,2,0,0,0,3685,0.176119402985075,6,23045.6826476956
"2708",19009,2018,63,34,12,120,0,12,0,0,115157,0.0998723481855206,11,36834.3513154258
"2709",19010,2018,23,18,3,37,1,0,2,0.333333333333333,86804,0.0277867379383439,0,29634.2621892717
"2710",19011,2018,9,0,2,7,2,0,0,0,7439,0.159430030918134,3,29518.8325612177
"2711",19012,2018,19,19,4,54,4,0,0,0,59902,0.0406831157557344,0,29947.0082636223
"2712",19013,2018,15,5,3,10,0,0,3,0,10120,0.171146245059289,3,34212.4932713482
"2713",19014,2018,13,0,4,12,0,2,0,0.5,35957,0.154740384347971,5,19655.9980227385
"2714",19015,2018,5,0,2,1,0,1,1,0.5,1428,0.235994397759104,0,26341.8212478921
"2715",19016,2018,4,0,2,1,1,1,0,0,3273,0.148793156125878,0,24803.9770444763
"2716",19017,2018,30,30,7,22,2,1,3,0.428571428571429,40719,0.152778801051106,6,18374.6504559271
"2717",19018,2018,86,81,22,223,22,0,0,0.136363636363636,346500,0.0322539682539683,4,34309.0247495874
"2718",19019,2018,40,35,12,124,12,0,0,1,130267,0.179915097453691,16,127390.155022811
"2719",19020,2018,10,0,2,7,0,2,0,0,5511,0.163491199419343,0,36564.0739219713
"2720",19021,2018,179,15,10,504,2,0,8,1,456561,0.0630824796686533,6,40126.2498293586
"2721",19022,2018,12,9,4,30,4,0,0,0,14173,0.201721583292175,0,28202.941668181
"2722",19023,2018,4,0,1,4,0,1,0,0,1701,0.255731922398589,0,26654.9586523737
"2723",19024,2018,8,0,2,5,0,1,1,0,6214,0.149501126488574,4,18684.1332378223
"2724",19025,2018,34,0,8,71,8,0,0,0,92765,0.0299250795019673,0,27292.0245843563
"2725",19026,2018,70,70,36,633,36,0,0,1,650118,0.147867002605681,12,43338.3720402926
"2726",19027,2018,4,0,1,1,1,0,0,1,1974,0.290273556231003,0,24837.2196589769
"2727",19028,2018,4,1,1,1,0,1,0,1,1426,0.166900420757363,0,29511.1641337386
"2728",19029,2018,5,5,1,6,1,0,0,0,7002,0.174378748928877,0,25460.0710784314
"2729",19030,2018,7,7,2,1,0,0,2,0,3350,0.175223880597015,0,19340.9959910913
"2730",19031,2018,130,0,18,270,18,0,0,1,428610,0.0393014628683419,4,31752.8148916724
"2731",19032,2018,4,0,1,11,1,0,0,0,5349,0.15086932136848,3,25062.034416826
"2732",19033,2018,29,0,6,89,6,0,0,1,83469,0.129149744216416,5,24024.1474595081
"2733",19034,2018,10,10,3,10,2,0,1,0,5192,0.115562403697997,0,30283.5881312635
"2734",19035,2018,5,4,1,1,1,0,0,0,1358,0.206921944035346,0,29503.0382848392
"2735",19037,2018,6,6,1,1,0,0,1,0,5927,0.11591024126877,0,24985.4344473008
"2736",19038,2018,39,10,7,105,7,0,0,0,65769,0.13556538794873,6,32198.8808894847
"2737",19039,2018,452,437,76,1175,64,5,4,1,1141502,0.159704494604477,167,53132.3777636926
"2738",19040,2018,4,4,1,2,0,1,0,0,930,0.27741935483871,0,27937.4873239437
"2739",19041,2018,24,24,5,95,5,0,0,1,122267,0.0313248873367303,0,29318.8038000615
"2740",19042,2018,4,0,1,2,0,1,0,0,5383,0.238714471484302,0,24429.4623798475
"2741",19043,2018,7,0,4,1,0,3,1,0,2428,0.195222405271829,4,15966.4398826979
"2742",19044,2018,30,8,5,36,5,0,0,0,34703,0.148315707575714,4,31121.8858640855
"2743",19045,2018,26,19,6,45,5,0,1,0.2,75948,0.0513509243166377,0,29939.2397726563
"2744",19046,2018,163,151,30,423,26,2,2,0.866666666666667,418417,0.184325684663864,11,49857.2822671329
"2745",19047,2018,15,11,4,11,3,0,1,0,16188,0.125401531999012,0,32567.0107958825
"2746",19048,2018,72,66,12,250,12,0,0,1,298851,0.100146895944802,6,44580.8931996902
"2747",19049,2018,59,44,18,55,10,3,5,0.333333333333333,45525,0.156924766611752,7,44054.8782055027
"2748",19050,2018,5,2,1,1,1,0,0,0,1635,0.231192660550459,0,24236.7941176471
"2749",19051,2018,8,8,2,4,1,1,0,0,3681,0.223037218147243,0,24021.1275773196
"2750",20002,2018,15,0,3,20,1,1,1,1,45109,0.128954310669711,3,15724.0149232478
"2751",20005,2018,30,0,3,9,1,1,1,0,15159,0.201926248433274,0,26139.0865775712
"2752",20006,2018,12,0,3,3,0,3,0,0,19932,0.11564318683524,11,20035.2629558541
"2753",20007,2018,3,0,1,1,0,0,1,0,2436,0.277093596059113,0,11095.7725381415
"2754",20010,2018,19,0,6,8,6,0,0,0.833333333333333,13504,0.176910545023697,3,27322.4393098577
"2755",20012,2018,6,0,1,3,1,0,0,0,10908,0.0994682801613495,0,11437.9162157984
"2756",20014,2018,8,0,2,15,2,0,0,0,27754,0.148411039850112,16,27557.4348528133
"2757",20020,2018,5,0,2,1,0,1,1,0.5,4652,0.0984522785898538,0,14438.7763157895
"2758",20021,2018,16,0,1,8,0,0,1,0,14523,0.119121393651449,3,16937.9239302694
"2759",20023,2018,10,0,2,5,0,0,2,0,25188,0.100841670636811,0,22177.1837952167
"2760",20025,2018,7,0,2,4,1,1,0,0,11305,0.131357806280407,3,20964.7792047673
"2761",20026,2018,3,0,1,1,1,0,0,0,8921,0.159062885326757,3,12274.6806670784
"2762",20028,2018,19,0,3,15,2,0,1,0.333333333333333,22455,0.151280338454687,3,15596.3230568823
"2763",20030,2018,9,0,1,2,1,0,0,0,8646,0.172796668979875,5,35037.9198847262
"2764",20031,2018,2,0,1,1,1,0,0,1,7218,0.152258243280687,0,16593.5194479297
"2765",20036,2018,4,0,1,1,0,0,1,0,5261,0.127162136475955,0,12982.896969697
"2766",20037,2018,3,0,1,1,0,0,1,0,4418,0.143730194658216,0,11783.328
"2767",20039,2018,62,28,14,45,10,0,4,0.428571428571429,76615,0.112236507211382,27,23861.133445796
"2768",20042,2018,6,0,1,3,1,0,0,0,8242,0.116233923804902,5,23364.9964836354
"2769",20043,2018,153,152,5,119,5,0,0,0.8,109462,0.110705084869635,27,24749.7665196125
"2770",20044,2018,18,13,4,10,4,0,0,0.25,41055,0.147144075021313,16,18027.7070234512
"2771",20045,2018,6,0,1,1,0,0,1,0,7818,0.1039907904835,0,28710.8967015067
"2772",20052,2018,7,0,1,1,1,0,0,1,6030,0.175290215588723,0,19596.2933507171
"2773",20059,2018,48,5,7,24,2,3,2,0.428571428571429,48579,0.107680273369151,16,19163.8210290828
"2774",20063,2018,3,0,2,1,0,0,2,0,4210,0.144893111638955,0,25220.0226628895
"2775",20066,2018,5,0,1,3,0,1,0,0,5345,0.204864359214219,0,16719.7395833333
"2776",20067,2018,566,560,71,600,39,8,7,0.507042253521127,269437,0.136748108092059,341,35827.6433776028
"2777",20068,2018,8,0,2,2,0,2,0,0,23269,0.12587562851863,7,20312.7379889266
"2778",20070,2018,3,0,1,4,0,1,0,1,6461,0.145797864107723,0,13967.7747292419
"2779",20073,2018,14,0,4,6,1,0,3,0,34105,0.126667644040463,9,27549.3425190954
"2780",20075,2018,5,0,1,1,0,0,1,0,2663,0.241081487044686,0,17979.2873194222
"2781",20079,2018,114,112,11,120,11,0,0,0.909090909090909,84027,0.133492805883823,46,33620.4114962773
"2782",20083,2018,10,0,3,3,3,0,0,0.666666666666667,10729,0.0743778544132724,0,25625.4970871478
"2783",20084,2018,5,0,2,1,1,0,1,0.5,4117,0.162982754432839,0,33386.5424912689
"2784",20087,2018,3,0,1,1,1,0,0,0,5235,0.100859598853868,5,18125.7476714649
"2785",20090,2018,3,0,1,3,1,0,0,0,6163,0.121693980204446,0,17152.1318276101
"2786",20091,2018,3,0,1,1,1,0,0,1,5999,0.132188698116353,0,43691.6202688728
"2787",20103,2018,4,0,2,1,0,2,0,0,5979,0.140491721023583,0,16902.0931976433
"2788",20107,2018,23,0,4,20,4,0,0,0,25320,0.0822274881516588,3,27673.8852183651
"2789",20109,2018,2,0,1,1,0,0,1,0,1233,0.147607461476075,0,13562.1369863014
"2790",20115,2018,5,0,3,1,1,2,0,1,10052,0.101870274572224,0,30466.7740876373
"2791",20124,2018,18,0,3,1,0,0,3,0.333333333333333,19174,0.1068113069782,0,18165.7282869651
"2792",20131,2018,7,0,2,5,2,0,0,1,11228,0.12370858567866,0,13297.3254817987
"2793",20134,2018,30,0,2,1,1,0,1,0,28166,0.0924163885535752,3,9977.07077848815
"2794",20143,2018,10,0,1,1,1,0,0,0,9359,0.158777647184528,3,15354.3760217984
"2795",20145,2018,6,0,1,1,1,0,0,1,4866,0.0986436498150432,0,29741.8028860915
"2796",20150,2018,11,0,2,5,1,0,1,0.5,13461,0.107272862343065,3,22962.2593627725
"2797",20153,2018,4,0,1,1,0,0,1,1,4877,0.0980110723805618,0,17071.1138273491
"2798",20157,2018,5,0,2,12,2,0,0,0,16236,0.0931879773343188,5,35893.7841345148
"2799",20166,2018,10,0,1,6,1,0,0,1,11251,0.129855123988979,0,14939.9190283401
"2800",20174,2018,3,0,1,2,1,0,0,0,4399,0.11661741304842,3,28785.5127665966
"2801",20184,2018,226,223,13,200,11,0,0,0.692307692307692,158718,0.11405763681498,45,23200.0775622443
"2802",20185,2018,4,0,2,1,1,0,1,0.5,8888,0.128937893789379,3,20288.4296365331
"2803",20197,2018,3,0,1,1,0,0,1,0,3239,0.182154986106823,0,16746.753221957
"2804",20198,2018,30,0,2,3,2,0,0,0,29470,0.177061418391585,0,12790.6356694383
"2805",20202,2018,3,0,1,2,0,0,1,0,4571,0.0951651717348501,0,12286.3768480654
"2806",20225,2018,2,0,1,2,0,0,1,0,5915,0.122738799661877,0,10239.5028901734
"2807",20227,2018,23,0,2,4,1,0,1,0,17416,0.106568672485071,0,28436.4527878958
"2808",20232,2018,12,0,1,2,0,0,1,0,22050,0.1059410430839,0,10908.2594814899
"2809",20248,2018,5,0,1,3,0,0,1,0,15308,0.0975960282205383,0,11257.1879366161
"2810",20265,2018,10,0,2,1,1,0,1,0.5,6688,0.139204545454545,0,11902.3362487852
"2811",20273,2018,3,0,1,1,0,0,1,0,3753,0.109245936584066,0,9335.96380090498
"2812",20275,2018,2,0,2,1,1,0,1,1,7285,0.115579958819492,0,9198.19415943173
"2813",20278,2018,20,0,2,1,0,2,0,0,38260,0.116962885520125,3,11046.0115556334
"2814",20293,2018,3,0,2,7,2,0,0,0.5,16799,0.0867908804095482,4,37187.4804767776
"2815",20294,2018,5,0,1,3,1,0,0,0,6891,0.154839645914962,0,23398.7034434294
"2816",20295,2018,8,0,3,3,3,0,0,0.333333333333333,9825,0.149923664122137,0,21898.6209927611
"2817",20298,2018,8,0,2,5,0,1,1,1,13233,0.13715710723192,4,16552.1419503751
"2818",20300,2018,6,0,1,3,0,0,1,0,6596,0.12098241358399,0,14536.2472952087
"2819",20308,2018,7,0,1,1,0,0,1,0,3215,0.108864696734059,0,21103.265060241
"2820",20309,2018,10,0,1,1,0,0,1,1,10371,0.124578150612284,0,11366.9352517986
"2821",20312,2018,3,0,1,1,1,0,0,0,11331,0.121436766393081,0,10473.7418111753
"2822",20315,2018,4,0,1,1,0,0,1,0,1863,0.174449812130972,0,12780.6857142857
"2823",20318,2018,10,0,5,20,3,0,2,0.6,48396,0.0901314158194892,159,26471.2345572354
"2824",20324,2018,11,0,3,30,3,0,0,1,47332,0.104242373024592,93,19609.992018894
"2825",20327,2018,9,0,1,2,0,1,0,1,15184,0.149038461538462,5,16536.4781969623
"2826",20334,2018,23,0,6,23,4,0,2,0.833333333333333,49217,0.117764187171099,27,18458.4461798854
"2827",20337,2018,2,0,1,4,1,0,0,0,5610,0.168449197860963,8,15104.715903942
"2828",20338,2018,19,0,2,10,1,0,1,1,10144,0.120268138801262,3,30136.5075225677
"2829",20348,2018,3,0,1,1,1,0,0,0,8206,0.168900804289544,0,16313.3070947695
"2830",20350,2018,6,0,3,12,3,0,0,0,16753,0.109234167014863,7,41452.2306315205
"2831",20360,2018,2,0,1,1,0,0,1,0,3904,0.169313524590164,0,14162.0750853242
"2832",20364,2018,28,0,2,7,1,0,1,0.5,17862,0.0901914679207256,77,19849.6953191489
"2833",20375,2018,4,0,2,7,2,0,0,0.5,12584,0.0835187539732994,0,29463.4104725415
"2834",20385,2018,41,30,10,96,9,1,0,0.6,95889,0.0905734755811407,7,30158.7859341614
"2835",20387,2018,3,0,1,2,0,1,0,0,2882,0.191533657182512,0,15619.156626506
"2836",20390,2018,13,0,7,52,6,0,1,0.142857142857143,49764,0.111988586126517,13,36723.6255480721
"2837",20393,2018,2,0,1,1,0,0,1,0,4060,0.118472906403941,0,14820.6851468763
"2838",20397,2018,40,0,5,35,1,0,0,0.8,39789,0.106712910603433,8,23223.2704512569
"2839",20398,2018,3,1,1,2,1,0,0,1,4782,0.188833124215809,0,15667.4604948125
"2840",20399,2018,8,0,3,14,0,0,3,0.666666666666667,39033,0.0768324238464889,0,27898.5055062404
"2841",20401,2018,22,0,5,30,2,0,3,0.2,26146,0.084448864070986,99,22640.6931964056
"2842",20403,2018,8,0,1,1,1,0,0,0,3556,0.0967379077615298,0,26634.0963765409
"2843",20406,2018,7,0,1,1,0,0,1,0,21288,0.131247651258925,0,6836.45668316832
"2844",20409,2018,8,0,3,1,1,2,0,0.333333333333333,8781,0.143377747409179,0,37386.9211119459
"2845",20413,2018,33,4,10,58,5,2,3,0.25,48413,0.0745047817734906,137,31313.7549262303
"2846",20414,2018,3,0,2,2,1,0,1,0,11754,0.141738982474051,0,14974.2482899141
"2847",20415,2018,2,0,1,1,0,1,0,1,4880,0.134426229508197,0,13679.7007125891
