clave_mun,staff,presupparcial,light,waste,poli,tax,pobtot2018,P60,ingpc2015,salmed,compstaff,pcollege,progtot,capreg,pagemed,pageold,ptemp,Estado,party,pct_muj,rural,semirural,urbsmall,urbmed,indice_marg,Partido,Ali
15070,1551,626645577,8799,120,3885,0.11432548,294037,0.089288083,24730.55261,256726.4417,0.07027724,0.059961315,19,1,0.446163765,0.193423598,0.153449387,15,PRI,0.345718901,0,0,0,1,-1.028,PRI-PVEM-PNA,TRUE
15075,223,91096269,1884,39,447,0.055562899,28315,0.105209253,24224.50313,183223.2242,0.367713004,0.367713004,11,1,0.529147982,0.134529148,0,15,PRI,0.547945205,0,0,1,0,-1.221,PRI-PVEM-PNA,TRUE
15076,634,209449910,3800,60,1431,0.127154151,92451,0.08351451,31582.38934,209552.6293,0.211356467,0.149842271,3,1,0.495268139,0.304416404,0.85488959,15,PRI,0.363138686,0,0,1,0,-1.43,PRI,TRUE
15079,125,92037714,1510,10,31,0.023255164,13814,0.111553496,21228.07651,238102.064,0.352,0.168,10,1,0.368,0.28,0.368,15,PANC,0.36,0,1,0,0,-0.372,PAN-PT,FALSE
15080,354,141840171,2555,3,55,0.005212076,24481,0.124790654,17445.74218,187911.7684,0.124293785,0.107344633,0,0,0.466101695,0.146892655,0,15,PRI,0.363636364,0,0,1,0,0.509,PRI,TRUE
15081,2060,1424181639,30000,186,3278,0.366409916,510915,0.079637513,30996.13056,167175.9888,0.162621359,0.12961165,17,0,0.402427184,0.228640777,0,15,PRI,0.324010914,0,0,0,0,-1.661,PRI,TRUE
15082,602,265106900,3120,60,615,0.03191175,77637,0.108685292,21144.87518,176240.4352,0.275747508,0.330564784,1,1,0.333887043,0.23255814,0.049833887,15,PRI,0.310714286,0,0,1,0,-0.1,PRI,TRUE
15083,191,40802145,30,9,1143,0.043701743,13542,0.082336435,27421.7071,146297.9948,0.178010471,0.204188482,13,0,0.382198953,0.329842932,0.073298429,15,PRI,0.401197605,0,1,0,0,-1.183,PRI,TRUE
15084,305,130432518,3604,16,599,0.08452133,42075,0.102673797,21104.42872,157095.7869,0.216393443,0.232786885,18,0,0.373770492,0.216393443,0.104918033,15,PAN,0.330708661,0,0,1,0,-0.88,PAN,FALSE
15089,138,66894182,700,16,3000,0.024281455,11202,0.11033744,21326.51384,154839.9203,0.311594203,0.34057971,17,0,0.427536232,0.101449275,0,15,PAN,0.4,0,1,0,0,-1.032,PAN,FALSE
15090,579,152778665,3540,91,1853,0.034195034,88005,0.090949378,19624.66084,195733.6753,0,0.112262522,0,0,0.245250432,0.082901554,0.504317789,15,PRI,0.30248307,0,0,1,0,-0.714,PRI,TRUE
15091,632,159058024,2719,16,1835,0.123574823,64987,0.096696262,24104.35225,154398.2421,0.262658228,0.259493671,16,0,0.444620253,0.221518987,0.007911392,15,PRI,0.338709677,0,0,1,0,-1.388,PRI-PVEM-PNA,TRUE
15092,350,120955135,4300,30,1237,0.072481214,57410,0.105190733,25828.20295,186748.2143,0.38,0.145714286,9,0,0.385714286,0.182857143,0.634285714,15,PRI,0.296703297,0,0,1,0,-1.29,PRI-PVEM-PNA,TRUE
15093,288,76944752,1973,22,135,0.051072918,31640,0.1017067,20983.62319,185198.5799,0.225694444,0.204861111,15,0,0.430555556,0.159722222,0,15,PRI,0.375464684,0,0,1,0,-1.017,PRI-PVEM-PNA,TRUE
15094,170,58980785,200,12,248,0.034518118,20063,0.107910083,17162.82329,220907.9176,0.4,0.247058824,2,0,0.429411765,0.358823529,0,15,PRI,0.431506849,0,0,1,0,-0.706,PRI-PVEM-PNA,TRUE
15095,981,315937358,4446,30,1178,0.223358678,100671,0.101588342,29810.53446,186844.7533,0.29969419,0.152905199,15,0,0.376146789,0.351681957,0,15,LEFT,0.250770812,0,0,0,1,-1.431,PMC,FALSE
15096,341,62367416,1656,12,141,0.044102478,38371,0.098094915,25376.9274,175954.1232,0.219941349,0.137829912,2,0,0.42228739,0.255131965,0.117302053,15,PRI,0.363984674,0,0,1,0,-1.247,PRI-PVEM-PNA,TRUE
15097,330,79326517,1500,6,79,0.016479592,18262,0.099879531,13446.84614,147783.2303,0.290909091,0.260606061,2,0,0.378787879,0.081818182,0.257575758,15,PRI,0.505263158,0,0,1,0,0.136,PRI,TRUE
15099,1343,809978428,14963,100,6375,0.149260266,269079,0.109570052,29750.92802,265175.8727,0.148920328,0.170513775,15,1,0.448250186,0.290394639,0,15,LEFT,0.29441201,0,0,0,1,-1.49,MORENA,FALSE
15100,210,88499216,1902,11,331,0.063360719,44671,0.085872266,23079.60026,303554.9905,0.157142857,0.2,11,0,0.480952381,0.342857143,0.00952381,15,PRI,0.278409091,0,0,1,0,-0.843,PRI-PVEM-PNA,TRUE
15101,584,177776777,4706,29,1734,0.055127528,81546,0.090979325,19511.45358,223374.738,0.203767123,0.186643836,0,0,0.368150685,0.215753425,0.696917808,15,PAN,0.312280702,0,0,1,0,-0.879,PAN,FALSE
15103,358,86784698,2184,45,630,0.061609154,48586,0.125262421,25025.18674,231931.5503,0.175977654,0.217877095,1,0,0.405027933,0.365921788,0,15,PRI,0.309677419,0,0,1,0,-1.334,PRI-PVEM-PNA,TRUE
15104,7762,2381464086,35953,750,7113,0.190745249,670609,0.153339726,39328.60753,197679.9267,0.282143777,0.183457872,15,0,0.420510178,0.362921927,0.006570472,15,PRI,0.33092355,0,0,0,0,-1.711,PRI-PVEM-PNA,TRUE
15106,7243,2192806092,47516,650,8447,0.200323455,892401,0.100908672,32128.4815,224956.2088,0.271572553,0.243131299,19,0,0.467347784,0.287311887,0.078972801,15,PRI,0.31078707,0,0,0,0,-1.484,PRI-PVEM-PNA,TRUE
15107,333,54840293,1328,15,396,0.057480267,12747,0.146858084,22638.45693,140453.5435,0.318318318,0.045045045,19,0,0.42042042,0.273273273,0,15,PRI,0.307443366,0,1,0,0,-0.933,PRI-PVEM-PNA,TRUE
15108,1191,466320123,8463,50,2625,0.104407923,152431,0.086143895,32366.69118,150295.4433,0.188916877,0.10495382,11,0,0.348446683,0.231738035,0.095717884,15,LEFT,0.251572327,0,0,0,1,-1.636,PRD,FALSE
15109,3772,980572410,18830,681,12123,0.160979899,510470,0.109410935,30458.10975,158654.5517,0.131230117,0.161187699,15,0,0.394750795,0.335365854,0.384676564,15,PRI,0.305219207,0,0,0,0,-1.668,PRI-PVEM-PNA,TRUE
15114,316,294364010,1800,25,978,0.014938865,105433,0.069409009,17339.925,396210.5316,0.636075949,0.313291139,15,0,0.518987342,0.053797468,0,15,PRI,0.203571429,0,0,0,1,0.679,PRI,TRUE
15120,1229,335327235,10418,80,1465,0.206019716,256295,0.073887512,25530.4394,223192.8438,0.126932465,0.117982099,18,0,0.397884459,0.202603743,0,15,PRI,0.326305221,0,0,0,1,-1.248,PRI,TRUE
15121,4491,1435893135,13800,293,10371,0.243293194,546467,0.131684072,40392.72102,202739.1347,0.170118014,0.27343576,15,0,0.336896014,0.317078602,0,15,PRI,0.341478314,0,0,0,0,-1.891,PRI-PVEM-PNA,TRUE
15122,2208,638316351,16272,250,4922,0.051936704,384917,0.090596154,22050.81674,184830.8519,0.102355072,0.083786232,0,0,0.422554348,0.284873188,0,15,LEFT,0.445479452,0,0,0,1,-1.049,PRD,FALSE
15123,445,99821213,4018,38,9,0.005511897,28613,0.13224758,16202.53786,134165.2382,0.134831461,0.213483146,19,0,0.528089888,0.105617978,0.815730337,15,LEFT,0.283980583,0,0,1,0,0.379,PRD,FALSE
15124,558,341227875,3346,10,360,0.00963772,98337,0.072963381,14004.32367,184246.8387,0.247311828,0.121863799,10,0,0.35125448,0.259856631,0,15,PRI,0.234003656,0,0,1,0,0.538,PRI,TRUE
15125,150,53223938,447,15,319,0.110924112,13952,0.080633601,23874.45279,169327.8333,0.64,0.366666667,13,1,0.666666667,0.033333333,0.333333333,15,LEFT,0.572649573,0,1,0,0,-1.072,PT,FALSE
16001,138,30225023,2040,6,50,0.05803121,11235,0.133867379,16771.52696,121388.2464,0.224637681,0.079710145,10,0,0.282608696,0.130434783,0,16,LEFT,0.295454545,0,1,0,0,-0.219,PRD-PT,TRUE
16002,138,62990229,1300,5,40,0.013378725,15046,0.145620098,19300.55388,260536.9565,0.217391304,0.094202899,11,0,0.543478261,0.014492754,0.231884058,16,LEFT,0.300884956,0,0,1,0,0.036,PRD-PT-PNA,TRUE
16004,145,65890607,1395,4,1535,0.021573559,14892,0.168815471,13947.80313,117825.6276,0.186206897,0.082758621,0,0,0.655172414,0,0.972413793,16,LEFT,0.35862069,0,1,0,0,-0.313,PRD-PNA,TRUE
16005,91,41539458,1050,3,151,0.006485189,10864,0.119108984,15271.83939,181447.6813,0.450549451,0.285714286,0,0,0.307692308,0.340659341,0,16,PRI,0.373626374,0,1,0,0,-0.209,PRI,FALSE
16006,1264,233104510,11000,250,1900,0.045626005,125681,0.106977188,24350.58752,136845.5269,0.123417722,0,5,0,0.379746835,0.366297468,0.38528481,16,PRI,0.355229041,0,0,0,1,-0.578,PRI-PVEM,FALSE
16007,110,20426098,405,2,338,0.016895502,3466,0.120600115,15599.32544,115965.6727,0.090909091,0.145454545,0,0,0.345454545,0.109090909,0.063636364,16,PAN,0.333333333,0,1,0,0,0.209,PAN,FALSE
16009,288,71934715,2748,12,250,0.035900307,35984,0.117385505,21122.37378,194210.816,0.413194444,0.159722222,15,0,0.423611111,0.298611111,0,16,PRI,0.353383459,0,0,1,0,-0.418,PRI,FALSE
16011,161,40986851,985,10,220,0.021594638,11477,0.138712207,19411.81648,99149.22981,0.149068323,0.068322981,0,0,0.360248447,0.341614907,0,16,LEFT,0.348387097,0,1,0,0,-0.589,PT,FALSE
16013,147,51810296,1000,4,103,0.008084456,9180,0.144335512,18204.24369,155691.381,0.265306122,0.176870748,0,0,0.353741497,0.149659864,0,16,PRI,0.31292517,0,1,0,0,0.658,PRI-PVEM,FALSE
16014,272,35324687,2020,9,17,0.046489611,16448,0.120075389,26409.37738,104466.261,0.110294118,0.213235294,0,0,0.360294118,0.308823529,0.110294118,16,LEFT,0.409961686,0,0,1,0,-0.466,PRD-PT,TRUE
16016,21,96152258,2822,7,71,0.028545081,20868,0.200690052,13685.07349,937768.1429,2.095238095,0.380952381,7,0,0.619047619,0.238095238,0,16,LEFT,0.222222222,0,0,1,0,0.047,PRD-PNA,TRUE
16017,129,96402359,2000,5,0,0.025176952,34650,0.114603175,14079.10927,165970.4884,0.23255814,0.093023256,9,0,0.387596899,0.201550388,0,16,PRI,0.404958678,0,0,1,0,0.096,PRI-PVEM,FALSE
16018,89,21498318,1170,12,370,0.027820591,9376,0.140251706,14870.70916,198681.1798,0.325842697,0.179775281,9,0,0.359550562,0.078651685,0,16,PRI,0.397590361,0,1,0,0,-0.368,PRI-PVEM,FALSE
16020,136,76579635,3813,12,100,0.062416756,29571,0.13922424,15158.18428,186081.7941,0.360294118,0.279411765,10,0,0.323529412,0.220588235,0,16,LEFT,0.304,0,0,1,0,-0.288,PRD-PNA,TRUE
16021,56,40686882,604,5,80,0.014931877,13267,0.127685234,13390.97083,181005.9464,0.357142857,0.517857143,0,0,0.803571429,0.089285714,0,16,LEFT,0.392857143,0,1,0,0,0.844,PT,FALSE
16022,141,55075223,2410,8,1095,0.043777086,24459,0.117788953,18205.47441,174905.6525,0.411347518,0.226950355,12,0,0.326241135,0.255319149,0.510638298,16,PAN,0.301470588,0,0,1,0,-0.553,PAN,FALSE
16023,139,24744356,1902,6,102,0.047695224,10327,0.171008037,18764.97948,129926.9496,0.258992806,0.129496403,9,0,0.28057554,0.064748201,0,16,PRI,0.287878788,0,1,0,0,-0.495,PRI,FALSE
16025,303,105125688,3099,35,796,0.012224903,39709,0.103528167,15645.58739,119307.5743,0.234323432,0.99339934,10,0,0.511551155,0.092409241,0.468646865,16,PRI,0.323943662,0,0,1,0,0.186,PRI,FALSE
16027,81,33293521,2200,1,46,0.019430254,4990,0.218036072,13730.13848,117964.4568,0.148148148,0.086419753,10,0,0.481481481,0.308641975,0,16,LEFT,0.277777778,0,1,0,0,0.191,PRD-PT-PNA,TRUE
16028,86,19202580,1695,1,60,0.056563525,5300,0.237358491,16251.35953,126472.8256,0.313953488,0.220930233,19,1,0.348837209,0.081395349,0,16,PRI,0.328571429,0,1,0,0,-0.454,PRI-PVEM,FALSE
16029,475,53629418,950,5,455,6.54E-05,12750,0.136627451,14381.55716,42484.52632,0.048421053,0.046315789,0,0,0.36,0.273684211,0,16,PRI,0.545263158,0,1,0,0,1.094,PRI-PVEM,FALSE
16030,124,34635902,1230,10,108,0.030946265,12055,0.209622563,71137.71582,125779.4758,0.209677419,0.25,7,1,0.241935484,0.14516129,0,16,PRI,0.413793103,0,1,0,0,-0.358,PRI-PVEM,FALSE
16031,201,43047417,1800,8,125,0.022292647,16130,0.147489151,15286.74655,93594.68159,0.104477612,0.139303483,8,0,0.507462687,0.024875622,0,16,LEFT,0.281407035,0,0,1,0,0.092,PRD-PT-PNA,TRUE
16032,160,49808713,3800,13,3500,0.023608944,15483,0.154169089,15411.22328,108252.9063,0.1375,0.10625,11,0,0.45625,0.16875,0.525,16,PRI,0.45,0,0,1,0,-0.049,PRI-PVEM,FALSE
16034,877,310793401,8484,57,2208,0.054517504,124092,0.108758018,17612.57112,187088.2896,0.330672748,0.248574686,11,1,0.361459521,0.224629418,0.055872292,16,PRI,0.314285714,0,0,0,1,-0.257,PRI-PVEM,FALSE
16035,414,116495363,3820,22,100,0.007560604,31053,0.136927189,16655.48556,146613.599,0.06763285,0.11352657,15,0,0.359903382,0.18115942,0,16,PRI,0.321256039,0,0,1,0,0.259,PRI-PVEM,FALSE
16036,104,57605936,1618,7,25,0.047784582,11632,0.180278542,18387.21397,145313.4904,0.442307692,0.355769231,7,0,0.259615385,0.182692308,0,16,PRI,0.375,0,1,0,0,-0.467,PRI-PNA,FALSE
16037,76,40772855,1444,9,40,0.027998387,7951,0.242862533,14596.72294,149222.3421,0.368421053,0.144736842,14,0,0.407894737,0.171052632,0,16,LEFT,0.230769231,0,1,0,0,0.011,PRD-PT,TRUE
16038,570,117801022,5780,37,311,0.016155582,41969,0.161500155,20316.68816,144028.7491,0.156140351,0.394736842,11,0,0.563157895,0.210526316,0,16,LEFT,0.324561404,0,0,1,0,0.367,PRD,TRUE
16039,113,22352762,973,7,120,0.01904922,8797,0.106968285,16746.97799,120379.9646,0.212389381,0.203539823,7,0,0.380530973,0.256637168,0,16,PRI,0.354545455,0,1,0,0,-0.404,PRI-PVEM,FALSE
16040,142,43256270,162,15,120,0.035397882,17995,0.122311753,15815.52254,174272.1197,0.267605634,0.147887324,0,0,0.436619718,0.070422535,0,16,PRI,0.383928571,0,0,1,0,-0.167,PRI-PVEM,FALSE
16041,236,59692730,4150,6,1286,0.035570761,15790,0.111082964,14278.28516,85938.65678,0.18220339,0.122881356,0,0,0.360169492,0.13559322,0,16,LEFT,0.295454545,0,0,1,0,0.09,PRD-PNA-PES,TRUE
16042,169,29125643,2336,15,33,0.033030608,14160,0.163912429,21852.36126,109340.0947,0.201183432,0.053254438,8,0,0.313609467,0.218934911,0,16,LEFT,0.309090909,0,1,0,0,-0.102,PRD-PNA,TRUE
16043,761,126842084,4500,50,3627,0.066001715,67827,0.105842806,27057.87548,152344.0447,0.180026281,0.131406045,4,0,0.406044678,0.23653088,0.098554534,16,LEFT,0.178041543,0,0,1,0,-0.934,PMC,FALSE
16044,177,63510894,900,12,245,0.028276366,13011,0.207055568,15886.34355,104850.8362,0.18079096,0,17,0,0.401129944,0.175141243,1,16,LEFT,0.344632768,0,1,0,0,-0.219,PRD,TRUE
16045,253,67067342,6236,10,6700,0.139630609,35767,0.16107026,24049.56099,190070.3399,0.33201581,0.367588933,9,1,0.4743083,0.102766798,0.225296443,16,PRI,0.32160804,0,0,1,0,-0.914,PRI,FALSE
16047,276,53485537,1300,10,707,0.014858426,19866,0.119903352,13156.59966,105636.4239,0.105072464,0.217391304,7,0,0.561594203,0.148550725,0.275362319,16,LEFT,0.447154472,0,0,1,0,-0.076,PRD-PT-PNA,TRUE
16048,97,17707886,770,4,11,0.031944148,5698,0.13952264,17043.61808,125222.9691,0.206185567,0.134020619,0,0,0.237113402,0.195876289,0,16,PAN,0.319587629,0,1,0,0,-0.438,PAN,FALSE
16050,611,230343687,9500,30,2174,0.034081538,87498,0.108962491,16637.25732,122134.7856,0.332242226,0.109656301,7,0,0.492635025,0.271685761,0,16,LEFT,0.287671233,0,0,1,0,-0.182,PRD,TRUE
16051,156,54875324,1492,15,63,0.063208837,13791,0.14052643,28051.75383,90473.04487,0.16025641,0.217948718,8,0,0.794871795,0.128205128,0.08974359,16,PRI,0.307692308,0,1,0,0,-1.191,PRI-PVEM,FALSE
16052,2013,341725686,11370,152,5174,0.076862351,192569,0.09239805,34866.11163,229552.1724,0.142573274,0.089418778,0,0,0.378042722,0.435171386,0.293591654,16,PRI,0.361077844,0,0,0,1,-1.261,PRI-PVEM,FALSE
16053,4595,1413922505,56435,656,9557,0.21247334,825095,0.121962925,32359.96206,207178.7308,0.474646355,0,17,1,0.388248096,0.254624592,0.158650707,16,Other,0.377910998,0,0,0,0,-1.466,C.I.,FALSE
16054,104,46584834,1420,3,22,0.031747343,8003,0.203673622,16011.52534,125860.1058,0.173076923,0.221153846,3,0,0.384615385,0.153846154,0,16,LEFT,0.351648352,0,1,0,0,-0.143,PRD-PES,TRUE
16055,735,69614797,2807,25,93,0.012425026,45579,0.112266614,23227.56633,69702.24218,0.063945578,0.136054422,0,0,0.448979592,0.136054422,0,16,LEFT,0.488700565,0,0,1,0,-0.303,PRD,TRUE
16057,168,53850686,125,3,55,0.006369892,8119,0.143860081,17352.28688,104858.9702,0.136904762,0.130952381,4,0,0.261904762,0.083333333,0.136904762,16,PANC,0.273809524,0,1,0,0,0.855,PAN-PRD-PT-PNA-PES,TRUE
16058,238,35951436,1207,16,3172,0.021657725,20554,0.089374331,20799.45908,99721.38235,0.205882353,0.268907563,17,1,0.331932773,0.24789916,0,16,PRI,0.358078603,0,0,1,0,-0.835,PRI-PVEM,FALSE
16059,140,25008243,578,8,34,0.014257237,8872,0.128719567,17501.29102,98157.43571,0.207142857,0.114285714,0,0,0.285714286,0.221428571,0,16,PRI,0.357142857,0,1,0,0,-0.106,PRI,FALSE
16061,113,75942230,677,5,0,0.005292053,24348,0.082717266,13528.89324,135042.4867,0.159292035,0.17699115,0,0,0.318584071,0.221238938,0,16,PRI,0.256637168,0,0,1,0,0.211,PVEM,FALSE
16062,173,48207834,2185,16,155,0.038427908,20714,0.139760548,16750.25245,106742.1503,0.173410405,0.115606936,0,0,0.421965318,0.184971098,0,16,LEFT,0.202312139,0,0,1,0,-0.292,PMC,FALSE
16063,169,64733617,1950,16,6,0.031997915,15120,0.17989418,13432.48823,114214.5799,0.195266272,0.266272189,0,0,0.295857988,0.112426036,0,16,LEFT,0.26035503,0,0,1,0,-0.192,PRD-PT-PNA-PES,TRUE
16064,311,64992224,2925,18,30,0.006588607,26535,0.112832109,17736.86423,103341.6077,0.109324759,0.231511254,15,0,0.308681672,0.382636656,0.340836013,16,LEFT,0.405144695,0,0,1,0,0.276,PRD-PT-PNA-PES,TRUE
16065,238,113068328,2200,16,360,0.016958959,38673,0.112947017,17668.9572,193714.5546,0.138655462,0.546218487,11,0,0.281512605,0.18907563,0,16,LEFT,0.387665198,0,0,1,0,-0.05,PRD-PT,TRUE
16066,640,279044545,6400,65,4100,0.053993077,96266,0.117912866,19575.39467,138746.0953,0.2109375,0.2328125,5,0,0.3953125,0.3265625,0.34375,16,LEFT,0.369863014,0,0,1,0,-0.638,PRD-PT,TRUE
16067,178,48935007,3102,16,298,0.05186345,16727,0.187481318,13454.55505,105523.5056,0.297752809,0.146067416,15,1,0.550561798,0.050561798,0.134831461,16,LEFT,0.247191011,0,0,1,0,-0.083,PRD-PT-PNA,TRUE
16068,220,46588147,1561,25,1825,0.071353642,28568,0.092236068,26281.88724,173852.5682,0.327272727,0.3,16,0,0.313636364,0.195454545,0.027272727,16,PAN,0.333333333,0,0,1,0,-0.868,PAN,FALSE
16069,1195,202514046,10800,120,2178,0.109500532,105104,0.125437662,26477.0016,118117.9808,0.194142259,0.291213389,10,1,0.327196653,0.291213389,0.134728033,16,PRI,0.282464455,0,0,0,1,-1.22,PRI-PVEM,FALSE
16070,211,73891642,2600,25,1000,0.05481427,15466,0.164231217,21268.70301,148901.5024,0.161137441,0.08056872,0,0,0.895734597,0,0.227488152,16,Other,0.353535354,0,0,1,0,-1.005,PNA,FALSE
16071,575,148772491,7600,71,1220,0.028080232,68973,0.145303235,18058.57611,161565.5513,0.245217391,0.179130435,0,0,0.363478261,0.314782609,0.537391304,16,PRI,0.248695652,0,0,1,0,-0.387,PRI-PVEM,FALSE
16072,127,63712601,1374,12,130,0.011240827,13878,0.1376279,16369.7291,144298.7165,0.338582677,0.220472441,6,0,0.25984252,0.212598425,0.433070866,16,PRI,0.256880734,0,1,0,0,-0.469,PRI-PVEM,FALSE
16073,185,64209231,1952,22,200,0.05118986,26856,0.135165326,17039.7008,201723.8,0.378378378,0.259459459,3,0,0.427027027,0.281081081,0.010810811,16,PRI,0.298136646,0,0,1,0,-0.266,PRI,FALSE
16074,81,27087853,676,6,240,0.032026311,10436,0.151399003,17192.4165,162051.1728,0.296296296,0.135802469,7,0,0.444444444,0.172839506,0,16,LEFT,0.345679012,0,1,0,0,-0.45,PRD-PT-PNA,TRUE
16075,451,141972429,2800,57,350,0.045133139,75973,0.105340055,26717.50039,166353.7206,0.144124169,0.068736142,7,0,0.432372506,0.101995565,0,16,LEFT,0.244552058,0,0,1,0,-0.571,PRD-PT-PNA,TRUE
16076,854,196690245,8410,86,1458,0.059539275,77353,0.118275956,24323.85671,122479.6066,0.190866511,0.227166276,15,0,0.325526932,0.215456674,0.129976581,16,PAN,0.292418773,0,0,1,0,-1.1,PAN,FALSE
16077,235,43992100,155,15,0,0.013677571,17837,0.179570556,15896.48413,112858.7702,0.093617021,0.234042553,16,0,0.323404255,0.323404255,0,16,LEFT,0.246808511,0,0,1,0,0.614,PRD-PNA,TRUE
16080,139,51688100,1226,4,251,0.012971537,19555,0.114650984,14962.35565,160003.8273,0.215827338,0.151079137,0,0,0.122302158,0,0,16,PRI,0.485074627,0,0,1,0,-0.028,PRI,FALSE
16082,533,131225839,3715,45,1098,0.040070341,77619,0.102616627,22319.66449,185494.6229,0.26641651,0.018761726,0,1,0.390243902,0.200750469,0.041275797,16,PRI,0.261146497,0,0,1,0,-0.572,PRI-PVEM,FALSE
16084,313,61655720,2100,16,505,0.029216044,30934,0.104060257,16351.618,81612.53994,0.156549521,0.230031949,15,0,0.485623003,0.146964856,0.434504792,16,PRI,0.370607029,0,0,1,0,0.172,PRI-PVEM,FALSE
16086,135,49851750,1789,12,1600,0.032559424,15464,0.147633213,24471.31144,160908.9185,0.2,0.244444444,0,0,0.555555556,0.037037037,0,16,LEFT,0.274074074,0,0,1,0,-0.724,PRD-PT-PNA,TRUE
16087,133,63072396,1198,15,160,0.021839931,15182,0.129034383,22140.72892,144256.0977,0.323308271,0.172932331,14,0,0.45112782,0.135338346,0,16,PAN,0.480916031,0,0,1,0,-0.632,PAN,FALSE
16088,700,189813544,6800,30,185,0.074278307,107335,0.08009503,26001.22189,98897,0.292857143,0.302857143,5,0,0.392857143,0.25,0,16,LEFT,0.286713287,0,0,0,1,-0.915,PT-PES,FALSE
16089,251,47395397,2808,50,30,0.01765016,23859,0.136510332,25108.38548,154250.6335,0.135458167,0.12749004,0,0,0.665338645,0.055776892,0,16,LEFT,0.396,0,0,1,0,-0.439,PRD-PT-PNA,TRUE
16091,160,39512104,2053,15,402,0.055741234,14647,0.14398853,22546.27804,136733.7813,0.1875,0.3,14,0,0.4,0.24375,0.15625,16,LEFT,0.466216216,0,1,0,0,-0.606,PRD-PT-PNA-PES,TRUE
16092,252,76602061,1200,8,10,0.006566319,13122,0.143042219,16643.80952,130554.0714,0.142857143,0.079365079,1,0,0.305555556,0.242063492,0.94047619,16,LEFT,0.305555556,0,1,0,0,1.237,PRD-PT-PNA,TRUE
16093,382,56905470,1907,14,500,0.025902808,28363,0.112858301,14403.85962,96468.8089,0.089005236,0.267015707,1,0,0.287958115,0.22513089,0,16,LEFT,0.377521614,0,0,1,0,0.278,PRD,TRUE
16094,67,26917254,2200,10,63,0.04670054,6514,0.227970525,17374.88444,214340.806,0.388059701,0.149253731,0,0,0.328358209,0.253731343,0,16,PRI,0.373134328,0,1,0,0,-0.101,PRI-PVEM,FALSE
16095,156,30092548,1999,10,1143,0.027566197,12160,0.160773026,23808.98952,115751.641,0.108974359,0.115384615,14,0,0.487179487,0.173076923,0,16,PRI,0.619354839,0,1,0,0,-0.814,PVEM,FALSE
16096,136,39328127,1070,4,100,0.008966896,6354,0.138495436,14824.54345,152714.3235,0.183823529,0.264705882,11,0,0.352941176,0.095588235,0,16,PRI,0.290076336,0,1,0,0,0.786,PRI,FALSE
16097,313,117811621,3031,36,300,0.004459094,29621,0.131427028,16137.78461,160686.6965,0.118210863,0.047923323,0,0,0.345047923,0.201277955,0,16,PRI,0.38658147,0,0,1,0,0.679,PRI-PVEM,FALSE
16098,295,116548514,2800,8,515,0.014477289,25810,0.12189074,16669.50517,103552.6034,0.118644068,0.13559322,0,0,0.46440678,0.179661017,0,16,LEFT,0.498098859,0,0,1,0,-0.241,PRD-PT,TRUE
16099,195,96687499,600,6,60,0.006289759,14721,0.152367366,15534.78111,153644.8615,0.138461538,0.102564103,0,0,0.297435897,0.230769231,0,16,LEFT,0.148717949,0,1,0,0,0.689,PRD-PT-PNA,TRUE
